id,note,LABEL
prod_6bfcc7a3,Production of M50:5,E12_Production
prod_7a764be6,Production of M50:6,E12_Production
prod_bdd1ebd8,Production of M50:7,E12_Production
prod_8c3d34e9,Production of M51:9,E12_Production
prod_bbb0bcf9,Production of M51:2,E12_Production
prod_761f1a75,Production of M51:3,E12_Production
prod_1e76fd63,Production of M51:4,E12_Production
prod_f1f00d4f,Production of M51:5,E12_Production
prod_95d4df9c,Production of M51:6,E12_Production
prod_7ce97a4c,Production of M51:7,E12_Production
prod_64b22693,Production of M52:1,E12_Production
prod_5977e9f2,Production of M52:2,E12_Production
prod_03997b13,Production of M52:3,E12_Production
prod_5a4092ee,Production of M52:4,E12_Production
prod_f6581456,Production of M53:1,E12_Production
prod_9dec56a6,Production of M53:3,E12_Production
prod_a652ed50,Production of M53:4,E12_Production
prod_4b0e8bef,Production of M54:1,E12_Production
prod_8d41bccb,Production of M55:2,E12_Production
prod_fb367b49,Production of M55:3,E12_Production
prod_5b8318a8,Production of M55:4,E12_Production
prod_fe933122,Production of M55:5,E12_Production
prod_5d1bbd08,Production of M56:1,E12_Production
prod_e80078ad,Production of M56:5,E12_Production
prod_dcd6fbe6,Production of M56:6,E12_Production
prod_9439e95a,Production of M57:4,E12_Production
prod_b343f4f0,Production of M57:5,E12_Production
prod_6144b562,Production of M57:6,E12_Production
prod_68a8d94a,Production of M58:3,E12_Production
prod_f811fc28,Production of M58:4,E12_Production
prod_3985485f,Production of M58:5,E12_Production
prod_a38c53f5,Production of M59:5,E12_Production
prod_ae90f6f3,Production of M59:6,E12_Production
prod_d035ccf3,Production of M60:7,E12_Production
prod_078a7728,Production of M60:8,E12_Production
prod_6a8bc833,Production of M60:9,E12_Production
prod_66497bd8,Production of M60:10,E12_Production
prod_e1a67fad,Production of M62:3,E12_Production
prod_7f4d8c1f,Production of M62:4,E12_Production
prod_e4c604fd,Production of M62:5,E12_Production
prod_7bb3b475,Production of M63:3,E12_Production
prod_25c8698e,Production of M63:5,E12_Production
prod_8e703c8c,Production of M63:6,E12_Production
prod_5df793de,Production of M64:2,E12_Production
prod_60b0dbfe,Production of M64:3,E12_Production
prod_d1582848,Production of M64:4,E12_Production
prod_4241e532,Production of M64:5,E12_Production
prod_08acfc2b,Production of M65:1,E12_Production
prod_78e1575c,Production of M65:3,E12_Production
prod_05edb164,Production of M66:3,E12_Production
prod_f0a818e0,Production of M66:4,E12_Production
prod_f1c8ff0b,Production of M66:5,E12_Production
prod_de2961af,Production of G2陶鼎,E12_Production
prod_647019fd,Production of G2②：88,E12_Production
prod_9cddf4dd,Production of G1②：46,E12_Production
prod_af4cb56b,Production of G2②B：18,E12_Production
prod_4a7b9a67,Production of G2B：16,E12_Production
prod_b24f14be,Production of G28：154,E12_Production
prod_7ee76744,Production of G2①B：25,E12_Production
prod_deba0e50,Production of T412：99,E12_Production
prod_e1235eae,Production of G1②：481,E12_Production
prod_d9d20248,Production of G2①：158,E12_Production
prod_ba22e89a,Production of T412：104,E12_Production
prod_abd59cb7,Production of G1①：412,E12_Production
prod_ab452d98,Production of T4⑪：163,E12_Production
prod_f73119ca,Production of G1③：21,E12_Production
prod_ba87598b,Production of T411：102,E12_Production
prod_84d932ae,Production of G1②：41,E12_Production
prod_5daf5cd3,Production of T412：96,E12_Production
prod_724c388c,Production of G1①：94,E12_Production
prod_61beab0d,Production of G1②：110,E12_Production
prod_d519c993,Production of G2⑧：154,E12_Production
prod_2233d726,Production of G1④：111,E12_Production
prod_d83a93d3,Production of T4'⑩：18,E12_Production
prod_f7801da7,Production of G2②B：36,E12_Production
prod_2715cb43,Production of G1①：141,E12_Production
prod_ef03a150,Production of T4'⑪：18,E12_Production
prod_377714fa,Production of G1①：262,E12_Production
prod_2a35d096,Production of G1⑥：157,E12_Production
prod_9ecbfbf8,Production of T4'②：120,E12_Production
prod_db7098ca,Production of G1①：142,E12_Production
prod_beb65fc8,Production of G1②：25,E12_Production
prod_43d4478c,Production of G1②：10,E12_Production
prod_5cae155a,Production of G2①：112,E12_Production
prod_64e42bbd,Production of G2②：113,E12_Production
prod_6a1a4050,Production of T3⑨：132,E12_Production
prod_0e093174,Production of T4⑪：164,E12_Production
prod_5f2cf6b4,Production of G2①B：60,E12_Production
prod_0d26877e,Production of G1①:296,E12_Production
prod_0e09681b,Production of G1②：299,E12_Production
prod_249b1a8c,Production of G1  $④:125$,E12_Production
prod_1c51d785,Production of G1③：127,E12_Production
prod_7c7a3a99,Production of G1①:180,E12_Production
prod_aed4114e,Production of G2①B：57,E12_Production
prod_5a9b0f1d,Production of G1④：295,E12_Production
prod_06318d99,Production of G2⑧：95,E12_Production
prod_ca664d9f,Production of G1②：252,E12_Production
prod_7d2586c8,Production of T412：120,E12_Production
prod_683c3e58,Production of G1①：293,E12_Production
prod_b1487e13,Production of G26：56,E12_Production
prod_5e2a7bc4,Production of G2②：92,E12_Production
prod_bd99ab83,Production of G1②：294,E12_Production
prod_e3915825,Production of G1①:292,E12_Production
prod_6a68ee14,Production of G26:56,E12_Production
prod_a4d6a35d,Production of G2②:92,E12_Production
prod_37351516,Production of G1②:294,E12_Production
prod_d2f4a7e6,Production of G2②:93,E12_Production
prod_aee5f9a4,Production of G2③:94,E12_Production
prod_f2435ce7,Production of H5:1,E12_Production
prod_ba70f7cf,Production of G2②B:13,E12_Production
prod_033fd304,Production of G2①:101,E12_Production
prod_2f64efb7,Production of G1②:448,E12_Production
prod_978b563f,Production of G1②:286,E12_Production
prod_d048518e,Production of G2③:98,E12_Production
prod_04b74cc0,Production of G2⑥:96,E12_Production
prod_ef391bdc,Production of G28:99,E12_Production
prod_68832567,Production of G1②:291,E12_Production
prod_a38e7bde,Production of G2⑧:100,E12_Production
prod_a98b1c97,Production of G1②:289,E12_Production
prod_7ff5ab3b,Production of 台I③:74,E12_Production
prod_f81e463b,Production of G2②:97,E12_Production
prod_18e2d0bd,Production of G15:290,E12_Production
prod_6444748a,Production of T311A:117,E12_Production
prod_eb19378b,Production of T4②:68,E12_Production
prod_3c1adbde,Production of T412:108,E12_Production
prod_8d823dcb,Production of G1①:298,E12_Production
prod_54f85d12,Production of G1②:297,E12_Production
prod_e817e4f1,Production of G1②:119,E12_Production
prod_56239482,Production of T412:126,E12_Production
prod_96e200bf,Production of H4:2,E12_Production
prod_4801ccdc,Production of G2①:104,E12_Production
prod_eed6a37c,Production of G2②A:102,E12_Production
prod_e343dad4,Production of G2②A:103,E12_Production
prod_41415fe9,Production of G2①：104,E12_Production
prod_0f7f1eb1,Production of G2②A : 103,E12_Production
prod_ddf3a771,Production of G1②：301,E12_Production
prod_fe6084ed,Production of T3①F：114,E12_Production
prod_4ca755f3,Production of H4：1,E12_Production
prod_7741cf46,Production of T4⑩：13,E12_Production
prod_fb12cdc8,Production of T1⑪：15,E12_Production
prod_efab77ad,Production of G1②：165,E12_Production
prod_ca8ad486,Production of G1②：121,E12_Production
prod_919066a6,Production of T3①A：118,E12_Production
prod_92cb9077,Production of T3①A：50,E12_Production
prod_d7a18e64,Production of G2①：86,E12_Production
prod_ef2ef849,Production of T4'⑪：121,E12_Production
prod_97d79ab8,Production of G1①：265,E12_Production
prod_4cb7fbd6,Production of G1②：457,E12_Production
prod_f5c836bf,Production of T3①A：123,E12_Production
prod_78a1fde6,Production of G1②：456,E12_Production
prod_8e017759,Production of G1①：461,E12_Production
prod_89171660,Production of G1①：460,E12_Production
prod_a0713794,Production of G1②：454,E12_Production
prod_ffbf59cc,Production of G1①：459,E12_Production
prod_6cfd5e6f,Production of G2②：201,E12_Production
prod_4f7b6e7b,Production of G1②：468,E12_Production
prod_39365039,Production of G1①：469,E12_Production
prod_ec7230c5,Production of G2②B：200,E12_Production
prod_5afcf82c,Production of G1①：462,E12_Production
prod_20ed924c,Production of G1①：464,E12_Production
prod_37a3eb6a,Production of G1②：467,E12_Production
prod_14edf2d2,Production of G1②：463,E12_Production
prod_14343576,Production of T4⑪：161,E12_Production
prod_24c341f5,Production of T3⑪：128,E12_Production
prod_a6f498d5,Production of T4⑪：152,E12_Production
prod_89e4cac6,Production of T4⑪：154,E12_Production
prod_82e954ce,Production of T3⑪A：124,E12_Production
prod_75580e1c,Production of T4⑪：153,E12_Production
prod_720a9dc0,Production of G2②B：202,E12_Production
prod_0be7a021,Production of T2⑪：4,E12_Production
prod_369fabdb,Production of T4⑩：157,E12_Production
prod_bc04fd37,Production of G1③：473,E12_Production
prod_666ec4b2,Production of G2②B：204,E12_Production
prod_20bc51ad,Production of G1②：476,E12_Production
prod_5267dec7,Production of G1②：475,E12_Production
prod_af11da41,Production of G2④：208,E12_Production
prod_db5d0625,Production of G2②B：203,E12_Production
prod_d0c6a3ad,Production of G1①：477,E12_Production
prod_e390d345,Production of G2②A：207,E12_Production
prod_ef315188,Production of G1①：479,E12_Production
prod_680999bf,Production of G1②：191,E12_Production
prod_5b31a820,Production of G1①:306,E12_Production
prod_629beedc,Production of G2②B：84,E12_Production
prod_60d787b4,Production of G2②：115,E12_Production
prod_a53ff2d5,Production of G2②B:84,E12_Production
prod_9ffc2139,Production of G2②:115,E12_Production
prod_c6cd7ccd,Production of G2②:116,E12_Production
prod_9c22202b,Production of G2①B:72,E12_Production
prod_749b051f,Production of G2①B:61,E12_Production
prod_b77ee6dc,Production of G1②：126,E12_Production
prod_d7032e5a,Production of T16④:3,E12_Production
prod_137ef109,Production of G2②：118,E12_Production
prod_1c446dcb,Production of G26:119,E12_Production
prod_fa9b7bf7,Production of G2②A：168,E12_Production
prod_0b0b269b,Production of G1①:309,E12_Production
prod_4aae6eee,Production of G26:117,E12_Production
prod_15a3970f,Production of G1①：307,E12_Production
prod_fb4a887b,Production of G1④：310,E12_Production
prod_de78ef12,Production of G2②B：15,E12_Production
prod_2bc192ef,Production of T4'⑫：111,E12_Production
prod_107e1816,Production of 台I②：23,E12_Production
prod_6151205b,Production of G2①:126,E12_Production
prod_5a483c8c,Production of G2⑧：107,E12_Production
prod_47f9e911,Production of G2⑥：120,E12_Production
prod_2bdbf3a3,Production of G1②：312,E12_Production
prod_023101d6,Production of G2②B：121,E12_Production
prod_c20bb09c,Production of G1①:302,E12_Production
prod_5745af8c,Production of G2①:167,E12_Production
prod_f7b02c03,Production of G2②B：2,E12_Production
prod_ac80f64f,Production of G1①:311,E12_Production
prod_934406df,Production of G2①B:82,E12_Production
prod_14e620b6,Production of G2①B:33,E12_Production
prod_ca9b7903,Production of G1②：303,E12_Production
prod_7bf5cde1,Production of T412：147,E12_Production
prod_641d3381,Production of T4′12:116,E12_Production
prod_46ddc2c4,Production of G1②：108,E12_Production
prod_96126fbe,Production of G1②：305,E12_Production
prod_1db8c7b4,Production of G2⑧：124,E12_Production
prod_7e1143ac,Production of G2①:122,E12_Production
prod_a5837316,Production of G2②:123,E12_Production
prod_a09f159c,Production of T3①A:20,E12_Production
prod_8c6431f1,Production of T4①A:144,E12_Production
prod_99d11f98,Production of T311A:119,E12_Production
prod_c77605e3,Production of T412：111,E12_Production
prod_a5a858d0,Production of G1②：190,E12_Production
prod_ddf3636d,Production of G1②：304,E12_Production
prod_52418480,Production of G2②：125,E12_Production
prod_701e62d1,Production of T3①A:30,E12_Production
prod_7cb7617d,Production of T3①A：55,E12_Production
prod_27e1a17b,Production of T410:7,E12_Production
prod_5d5d1a20,Production of G1①:94,E12_Production
prod_27876d03,Production of G2②B:8,E12_Production
prod_9b38af6d,Production of G28:156,E12_Production
prod_b1f07643,Production of 台I③:32,E12_Production
prod_dd9eafd7,Production of G1②：308,E12_Production
prod_2da1e2de,Production of T3①A:106,E12_Production
prod_8f6daeb4,Production of T31C:109,E12_Production
prod_e85e3f7c,Production of T4⑩:12,E12_Production
prod_d3feb0e5,Production of G1②：317,E12_Production
prod_b43ee5ab,Production of G1②:317,E12_Production
prod_fa9a2d1a,Production of T25②:5,E12_Production
prod_4c9a4a55,Production of G1③:263,E12_Production
prod_fef0076a,Production of G1②:253,E12_Production
prod_744c3840,Production of G2⑧:134,E12_Production
prod_23297299,Production of G1⑥:316,E12_Production
prod_530735f1,Production of G26:52,E12_Production
prod_bbab2400,Production of T410:20,E12_Production
prod_3d92c1cb,Production of G2B:81,E12_Production
prod_58efe8e0,Production of G1②:161,E12_Production
prod_4f93224e,Production of T412:128,E12_Production
prod_82b68c39,Production of G1④:162,E12_Production
prod_0265237d,Production of G2①B:77,E12_Production
prod_1ebf7e74,Production of G2②B:12,E12_Production
prod_64c9ba7c,Production of G1②:319,E12_Production
prod_1ee7a080,Production of G1⑥:160,E12_Production
prod_47a30afd,Production of G1②:170,E12_Production
prod_74be27a6,Production of G1①:90,E12_Production
prod_4113ab60,Production of G1③:129,E12_Production
prod_cee2336d,Production of T4②:110,E12_Production
prod_3043307e,Production of G1②:251,E12_Production
prod_21c305d0,Production of T4②:84,E12_Production
prod_2845eea2,Production of T2'①:16,E12_Production
prod_26decfd7,Production of G1②:266,E12_Production
prod_57c77b9e,Production of T410:31,E12_Production
prod_7be1b0ff,Production of G2①B:62,E12_Production
prod_d9cdbd13,Production of G2②B:157,E12_Production
prod_22b4a0bf,Production of G1②:238,E12_Production
prod_9d62accb,Production of T11③:2,E12_Production
prod_39556273,Production of G1②:70,E12_Production
prod_752f5213,Production of G2①:127,E12_Production
prod_83cdbbd6,Production of G1②:314,E12_Production
prod_43f8331d,Production of G2②:128,E12_Production
prod_88ed7b20,Production of G2②:130,E12_Production
prod_cab4561b,Production of G2③:129,E12_Production
prod_928d8007,Production of G2②:132,E12_Production
prod_9e8a34de,Production of G2①:131,E12_Production
prod_63bf2632,Production of G1②:118,E12_Production
prod_d2ffcbee,Production of T3①A:121,E12_Production
prod_471d2685,Production of G1②:315,E12_Production
prod_5827a916,Production of 台I②:75,E12_Production
prod_90a6389d,Production of G2③:169,E12_Production
prod_5b00d8f7,Production of G1①:318,E12_Production
prod_9fec5242,Production of G1②:163,E12_Production
prod_faec9e64,Production of G1⑧:285,E12_Production
prod_dbd084fb,Production of G2②B:14,E12_Production
prod_6dc22067,Production of 台I③:47,E12_Production
prod_3745ea62,Production of G1②:175,E12_Production
prod_57f1ccc6,Production of G1②:34,E12_Production
prod_1c2a22d2,Production of G1①:313,E12_Production
prod_73360232,Production of G2②:133,E12_Production
prod_043fd25b,Production of G2⑧:140,E12_Production
prod_c91a6c6f,Production of G2②:158,E12_Production
prod_91659e02,Production of T412:103,E12_Production
prod_c5ea24e3,Production of T412:146,E12_Production
prod_bb61a44b,Production of G2②：158,E12_Production
prod_a9cfe1c9,Production of G1②：272,E12_Production
