id,raw,numeric,unit,LABEL
fv_3feba7e8,19.2,19.2,,FeatureValue
fv_367b334c,饰,,,FeatureValue
fv_154e4529,竹节状凸棱,,,FeatureValue
fv_be1e4500,侈口，内沿起棱，微鼓腹，浅圜底，T形足，足外侧略内凹并有长条形浅台突起 | 侈口，内沿起棱，微鼓腹，浅圜底,,,FeatureValue
fv_9670c46b,口径17.6、高15.4厘米,,,FeatureValue
fv_749ee0fe,15.4,15.4,,FeatureValue
fv_8dc373f2,17.6,17.6,,FeatureValue
fv_c0ad0b71,陶尊,,,FeatureValue
fv_78fd97a9,高领，折沿，沿面饰有凹弦纹，折肩斜弧腹，圜底，喇叭形圈足较高 | 高领，折沿，沿面饰有凹弦纹，折肩斜弧腹，圜底，圈足较高,,,FeatureValue
fv_d951e58f,口径13.4、高22厘米,,,FeatureValue
fv_2d8ee105,22.0,22.0,,FeatureValue
fv_d5237a31,13.4,13.4,,FeatureValue
fv_9346f8e7,文家山M2,,,FeatureValue
fv_1368e986,直口略卷，圆唇，肩部弧折，圈足外撇,,,FeatureValue
fv_fb8d2c7a,口径10.7、高15.5厘米,,,FeatureValue
fv_7edb6904,10.7,10.7,,FeatureValue
fv_7074362b,直口略卷，折腹，浅圜底，喇叭形豆把上部饰两道凹弦纹，弦纹内戳有扁圆孔 | 直口略卷，圆唇，豆把上饰有两道凹弦纹，凹弦纹上戳有扁圆孔,,,FeatureValue
fv_cc444eba,口径17.2、高10.8厘米,,,FeatureValue
fv_b575103d,10.8,10.8,,FeatureValue
fv_0bab991d,17.2,17.2,,FeatureValue
fv_06285bba,"饰, 戳",,,FeatureValue
fv_0a2abb2e,"凹弦纹, 扁圆孔",,,FeatureValue
fv_7876b955,M2,,,FeatureValue
fv_c7c8acdc,文家山,,,FeatureValue
fv_915c39b9,无法修复,,,FeatureValue
fv_677e672a,文家山M3,,,FeatureValue
fv_fa7e5712,直敞口，方唇，折腹，浅圜底，喇叭形豆把饰七道凹弦纹 | 直敞口，方唇，喇叭形豆把饰七道凹弦纹，最下面一道较细，其余六道为三组粗凹弦纹,,,FeatureValue
fv_ff9d62b0,口径19.2、高14.8厘米,,,FeatureValue
fv_d22805f7,宽把杯,,,FeatureValue
fv_c55be250,口部残，浅弧腹，矮圈足，宽把上部饰两个圆形穿孔,,,FeatureValue
fv_8e5a66ae,残高6.6厘米,,,FeatureValue
fv_5b510e50,6.6,6.6,,FeatureValue
fv_d9fa3610,圆形穿孔,,,FeatureValue
fv_db6b1843,文家山M4,,,FeatureValue
fv_25d8ee78,器形不明,,,FeatureValue
fv_91744097,T形足鼎,,,FeatureValue
fv_474df9bf,文家山M5,,,FeatureValue
fv_9577f4f9,直口，卷沿，尖圆唇，微鼓腹，盆形器身，浅圜底,,,FeatureValue
fv_cda231f6,口径16.4、高12厘米,,,FeatureValue
fv_9cb39d12,12.0,12.0,,FeatureValue
fv_fc5e593c,16.4,16.4,,FeatureValue
fv_e13a7480,陶盆,,,FeatureValue
fv_7fa77fb2,侈口，弧腹，底近平，圈足残缺,,,FeatureValue
fv_91b0ff5d,口径12、残高6厘米,,,FeatureValue
fv_9dc3365f,12.0,12.0,,FeatureValue
fv_52091649,弧折沿尖唇，豆把上饰四道凹弦纹,,,FeatureValue
fv_3869d062,口径18.8、高11厘米,,,FeatureValue
fv_4c0280d6,18.8,18.8,,FeatureValue
fv_4a5f44fb,戳,,,FeatureValue
fv_22d05713,位于T0302东部，部分伸入东隔梁，开口于②层下，打破③层，南部被一晚期坑打破,,,FeatureValue
fv_d97e39b3,②层,,,FeatureValue
fv_f4ebe1cb,"翻卷沿,斜弧腹,喇叭形豆把饰七道凹弦纹,第二、四、六道凹弦纹上截有扁圆孔,错位布列 | 豆把上饰七道凹弦纹",,,FeatureValue
fv_f9bdf707,口径20.4、高12.2厘米,,,FeatureValue
fv_e645d68c,截,,,FeatureValue
fv_03961331,"敞口，斜沿，尖唇，微鼓腹，浅圜底，鱼鳍形足外撇 | 尖唇, 微鼓腹, 浅闋底, 鱼鳍形足外撇",,,FeatureValue
fv_2fc6610d,口径16.8、高13厘米,,,FeatureValue
fv_452cb245,13.0,13.0,,FeatureValue
fv_9c0d8d16,16.8,16.8,,FeatureValue
fv_4284ed7a,文家山M7,,,FeatureValue
fv_7f858194,③层下,,,FeatureValue
fv_af5bace4,敞口，圆唇，腹部弧折，平底 | 敞口，圆唇，腹部弧折,,,FeatureValue
fv_f2fe5185,口径19.2、高5.6厘米,,,FeatureValue
fv_62048151,5.6,5.6,,FeatureValue
fv_8b4281eb,"直口圆唇,折腹,外折棱有一道凹弦纹,浅圜底,大喇叭形豆把,豆把上有三个等距分布的圆形镂孔 | 直口圆唇，腹部外折处饰有一道凹弦纹，豆把上有三个等距分布的圆形镂孔",,,FeatureValue
fv_d1b9bdaf,口径16.8、高10厘米,,,FeatureValue
fv_9f73a6bb,10.0,10.0,,FeatureValue
fv_97bae7f5,"凹弦纹, 圆形镂孔",,,FeatureValue
fv_5a4b53be,泥质红衣陶,,,FeatureValue
fv_98dd6fc6,红衣,,,FeatureValue
fv_e9776a7e,侈口，尖唇，口内起折棱，扁鼓腹，圈足较厚，足端较尖 | 侈口内折成棱，圆鼓腹,,,FeatureValue
fv_9d551f45,口径10.8、高13厘米,,,FeatureValue
fv_5ad46cf0,10.8,10.8,,FeatureValue
fv_c437b63c,陶纺轮,,,FeatureValue
fv_f79c8ebe,灰陶，一半保存黑衣,,,FeatureValue
fv_59cfb3a0,截面呈梯形，穿孔略斜 | 截面呈梯形,,,FeatureValue
fv_6479ed2e,直径4.6、厚1.2厘米,,,FeatureValue
fv_5b65a180,4.6,4.6,,FeatureValue
fv_3b999cec,1.2,1.2,,FeatureValue
fv_54d94f34,侈口，圆唇，垂鼓腹，近平底，鱼鳍形足,,,FeatureValue
fv_a1326fb3,口径10.2、高14.4厘米,,,FeatureValue
fv_8da17af5,14.4,14.4,,FeatureValue
fv_4c8b186e,10.2,10.2,,FeatureValue
fv_493c0a33,M8,,,FeatureValue
fv_75a7997d,泥质红陶,,,FeatureValue
fv_6f3cc737,残存少量黑衣,,,FeatureValue
fv_99a448d3,侈口，尖唇，圆鼓腹，底近平，圈足较厚，足端较尖 | 圆鼓腹,,,FeatureValue
fv_f2c03cb7,口径12、高15.6厘米,,,FeatureValue
fv_c07f087d,15.6,15.6,,FeatureValue
fv_00c4f6a8,鱼鳍足鼎,,,FeatureValue
fv_a92a05c0,文家山M8,,,FeatureValue
fv_946c623b,"内黑胎, 着红衣",,,FeatureValue
fv_2bbc8bd2,"侈口, 鼓腹, 浅圜底, 鱼鳍形足外侧较宽, 一足稍斜、残 | 侈口较大，扁鼓腹，鱼鳍足外侧增厚",,,FeatureValue
fv_56d0b3cc,口径13.5、高16厘米,,,FeatureValue
fv_1bd515d9,敞口，圆唇，折腹，外折处有两道凸棱，浅圜底，喇叭形豆把，豆把上部有两道褶棱，棱上截有三个扁圆孔 | 敞口斜直，折腹，外折腹处饰两道凸棱，大喇叭形矮把，上部有两道褶棱，下褶棱截有三个扁圆孔,,,FeatureValue
fv_ddefc851,口径20.6、高8.7厘米,,,FeatureValue
fv_93bff868,8.7,8.7,,FeatureValue
fv_ac7314a4,20.6,20.6,,FeatureValue
fv_fb7fd4fc,"饰, 截",,,FeatureValue
fv_5b8dd9b1,"凸棱, 褶棱, 扁圆孔",,,FeatureValue
fv_294dd007,文家山M9,,,FeatureValue
fv_1774ef1e,直口，圆唇，折腹，浅圜底，喇叭形豆把饰三组凸弦纹，最上组两道凸弦纹之间戳有三个扁圆形镂孔，等距分布 | 直口，圆唇，喇叭形豆把上饰三组凸弦纹，最上组两道凸弦纹之间截有三个扁圆形镂孔，等距分布,,,FeatureValue
fv_d24a9caf,口径16、高13.4厘米,,,FeatureValue
fv_c587ce58,13.4,13.4,,FeatureValue
fv_ada7624f,16.0,16.0,,FeatureValue
fv_d45199a2,"凸弦纹, 扁圆形镂孔",,,FeatureValue
fv_d394e873,M9,,,FeatureValue
fv_54b93421,敞口，圆唇，圆鼓腹，圜底，喇叭形圈足 | 敞口，圆唇，圆鼓腹，圜底，圈足内有抹痕,,,FeatureValue
fv_b046e17f,口径9.2、高12.4厘米,,,FeatureValue
fv_56987cf1,12.4,12.4,,FeatureValue
fv_73418621,9.2,9.2,,FeatureValue
fv_475921f1,圆锥足鼎,,,FeatureValue
fv_66a436fb,着黑衣,,,FeatureValue
fv_08919285,盆形器身，敞口，卷沿，口部倾斜，微鼓腹，浅圜底，圆锥形鼎足尖部平 | 敞口卷沿，口部倾斜，微鼓腹，器身盆形，腹较深，浅圜底，圆锥足尖部平,,,FeatureValue
fv_b25086a7,口径17.6、高16.2~17厘米,,,FeatureValue
fv_16d503fc,17.0,17.0,,FeatureValue
fv_696ca333,文家山M10,,,FeatureValue
fv_cbfaf305,敞口略卷，直腹微弧，浅圜底，喇叭形圈足 | 敞口略卷，直腹微弧，浅圜底，圈足较矮,,,FeatureValue
fv_b12a5be9,口径10.2、高13.4厘米,,,FeatureValue
fv_94adb687,敞口，折腹，浅圜底，喇叭形豆把上半部饰两道凹弦纹，弦纹内刻两组未透的扁圆孔，错位分布，每组三个，等距排列 | 敞口，尖唇，豆把上饰两道凹弦纹,,,FeatureValue
fv_c29e2536,口径16.9、高8.8厘米,,,FeatureValue
fv_b7dc756e,8.8,8.8,,FeatureValue
fv_11cdd4a9,16.9,16.9,,FeatureValue
fv_94b36dd0,刻,,,FeatureValue
fv_fccbf0fb,"凹弦纹,扁圆孔",,,FeatureValue
fv_b5411334,夹砂,,,FeatureValue
fv_759b4db8,侈口略显领，浅弧腹，圜底，鱼鳍形足外撇，足尖较尖 | 略显领，浅弧腹，圜底，鱼鳍形足外撇，足尖较尖,,,FeatureValue
fv_a26b1c9d,口径12.7、高12.9厘米,,,FeatureValue
fv_0f7b84b2,12.7,12.7,,FeatureValue
fv_4159937c,文家山M11,,,FeatureValue
fv_7aa48435,侈口，束颈，垂鼓腹，底近平，鱼鳍形鼎足仅存根部,,,FeatureValue
fv_1ccda11d,口径8.4、残高7.8厘米,,,FeatureValue
fv_e4ab5373,7.8,7.8,,FeatureValue
fv_9cff177d,文家山M12,,,FeatureValue
fv_ddb88ac9,直口，圆唇，内沿略凹，扁圆腹，圈足外张，圜底接近圈足底面 | 圆唇，内沿略凹，扁圆腹，圈足外张，圜底接近圈足底面,,,FeatureValue
fv_d4fd07e9,口径10.1、高12.9厘米,,,FeatureValue
fv_c7f29fce,10.1,10.1,,FeatureValue
fv_5602137a,侈口，尖唇，沿面略凹，鼓腹下垂，浅圜底，鱼鳍形鼎足,,,FeatureValue
fv_b9f814dc,口径12、高16厘米,,,FeatureValue
fv_aef3bbbc,M13,,,FeatureValue
fv_ccb893b8,M13,,,FeatureValue
fv_a1cbc265,M13,,,FeatureValue
fv_f1152260,"直口，圆唇，折腹，底近平，豆把残，豆把上部饰两道褶棱 | 直口, 圆唇, 折腹, 底近乎, 把残",,,FeatureValue
fv_7892f913,口径18.4、高8厘米,,,FeatureValue
fv_e160a8ae,8.0,8.0,,FeatureValue
fv_8872d291,褶棱,,,FeatureValue
fv_9e5baedb,文家山M13,,,FeatureValue
fv_e60b1cbe,"侈口尖唇, 略显领, 微鼓腹, 浅圜底, T形足 | 厚尖唇，略显领，微鼓腹，腹外侧饰五道凸弦纹，浅圜底，T形足外侧面上部饰四道凸弦纹",,,FeatureValue
fv_26330713,口径18、高13.4厘米,,,FeatureValue
fv_36877cac,尊,,,FeatureValue
fv_e26644eb,直口略卷，尖唇，直腹微鼓，底近平，圈足残,,,FeatureValue
fv_42ab4c88,口径9、残高12厘米,,,FeatureValue
fv_649c3338,9.0,9.0,,FeatureValue
fv_7b298562,文家山M14,,,FeatureValue
fv_7848c450,直敞口，圆唇，折腹，浅圜底，喇叭形豆把较高 | 直敞口，圆唇，豆把显高,,,FeatureValue
fv_f6cec26d,口径10.4、高8.6厘米,,,FeatureValue
fv_45c0fade,8.6,8.6,,FeatureValue
fv_1193edbd,10.4,10.4,,FeatureValue
fv_b8d100e0,"直敞口, 圆唇, 折腹, 浅圜底, 外折腹处饰有一道凹弦纹, 喇叭形豆把上部饰有两个圆形穿孔 | 直敞口，圆唇，外折腹处饰有一道凹弦纹，豆把上部饰有两个圆形穿孔",,,FeatureValue
fv_f35c56bd,口径18、高13厘米,,,FeatureValue
fv_ecd10e9b,"凹弦纹, 圆形穿孔",,,FeatureValue
fv_09bf48d8,文家山M15,,,FeatureValue
fv_247957a7,直口，方唇，斜弧腹，腹外侧饰四道凸棱，豆把粗大束腰，豆把上部呈假腹并饰有四道凸棱，凸棱间戳有扁方穿孔 | 直口，方唇，腹外侧饰四道凸棱，豆把粗大束腰，把上部呈假腹状并饰有四道凸棱，凸棱间戳有扁穿孔 | 腹外侧饰四道凸棱，豆把粗大束腰，把上部呈假腹状,,,FeatureValue
fv_fa7fbee9,口径21、高8.5厘米,,,FeatureValue
fv_48e03c8b,8.5,8.5,,FeatureValue
fv_56b16333,21.0,21.0,,FeatureValue
fv_4fa9c5a2,"凸棱, 扁穿孔",,,FeatureValue
fv_0d5d74ac,直口微敞，广肩，圈足残,,,FeatureValue
fv_e7ecbf17,口径10、残高12厘米,,,FeatureValue
fv_6a482d21,侈口，沿面略凹，圆鼓腹，浅圜底，鱼鳍形足，豆尖残 | 沿面略凹，圆鼓腹，鱼鳍形足较尖,,,FeatureValue
fv_a89d6654,口径12.7、高17厘米,,,FeatureValue
fv_c7255251,T0302东部，大部分在东隔梁内，开口于③层下，打破④层,,,FeatureValue
fv_317e1508,敞口，圆唇，折腹，外折处有一道凹弦纹，浅圜底，大喇叭形豆把，豆把上部有一道凹弦纹，旋纹上侧有两个圆形穿孔 | 敞口，圆唇，外折腹处和豆把中上部各有一道凹弦纹，豆把凹弦纹上侧有两个圆形穿孔,,,FeatureValue
fv_7f1a6784,口径20.8、高11厘米,,,FeatureValue
fv_b16a91ed,20.8,20.8,,FeatureValue
fv_30acfdd1,侈口，圆唇，口部斜，扁鼓腹，浅圜底，鱼鳍形足，一足扭曲变形 | 口部斜，扁鼓腹，浅圜底，一足扭曲变形,,,FeatureValue
fv_2975f0dc,口径16、高15.2~15.9厘米,,,FeatureValue
fv_a7ababaa,15.9,15.9,,FeatureValue
fv_ab88ff51,红陶，着黑衣,,,FeatureValue
fv_9661ae82,侈口，尖唇，口部较高略显领，耸肩，喇叭形圈足 | 口部较高略显领，耸肩，圈足较高外撇,,,FeatureValue
fv_dce5a2f1,口径12、高16.8厘米,,,FeatureValue
fv_1e3196fb,16.8,16.8,,FeatureValue
fv_56c240c3,文家山M17,,,FeatureValue
fv_87ccd433,侈口，平唇，鼓腹，浅圜底，鱼鳍形足较尖、外侧较宽 | 平唇，鼓腹，浅圜底，鱼鳍形足较尖、外侧较宽,,,FeatureValue
fv_838bbafd,口径13、高13.4厘米,,,FeatureValue
fv_396b9975,13.0,13.0,,FeatureValue
fv_55424a95,"平折沿，弧腹，浅圜底，腹外侧有一道凸棱，豆把较陡直 | 平折沿, 腹外侧有一道凸棱, 圈足较陡直 | 腹外侧有一道凸棱, 圈足较陡直",,,FeatureValue
fv_bbe28a06,口径18.4、高6.6厘米,,,FeatureValue
fv_94c2f1f6,凸棱,,,FeatureValue
fv_d3b84cc8,文家山墓地M18,,,FeatureValue
fv_a513fbed,黑皮大多脱落,,,FeatureValue
fv_2bd5024b,鼎、豆、罐组合,,,FeatureValue
fv_74d8f441,凸弦纹、凹弦纹、圆形镂孔、扁圆形镂孔,,,FeatureValue
fv_e222c1f9,夹砂或泥质,,,FeatureValue
fv_9e13ae21,原有黑衣，大多脱落,,,FeatureValue
fv_c55d9129,垂鼓腹，假圈足 | 假圈足，口部残,,,FeatureValue
fv_9fc3e492,残高8.4厘米,,,FeatureValue
fv_4cf4ca15,8.4,8.4,,FeatureValue
fv_1323dac1,A型镀,,,FeatureValue
fv_e42f1857,Ⅱ式,,,FeatureValue
fv_65263362,文家山 M18,,,FeatureValue
fv_0157a683,MI,,,FeatureValue
fv_1e9f2f6d,文家山M18,,,FeatureValue
fv_aa4b69ae,假圈足,,,FeatureValue
fv_366e463a,T0302③,,,FeatureValue
fv_ad28674f,T0302,,,FeatureValue
fv_dcd5ceb4,③层,,,FeatureValue
fv_090f20bb,侈口，尖唇，盆形腹，T形足,,,FeatureValue
fv_e68d34e8,口径11.1、高8.7厘米,,,FeatureValue
fv_4612a9e7,11.1,11.1,,FeatureValue
fv_479bba76,T0302⑤,,,FeatureValue
fv_f6ea9402,⑤层,,,FeatureValue
fv_f1d571ff,直口，方唇稍敛，粗把略收腰,,,FeatureValue
fv_959bbfe4,口径14.8、高6.4厘米,,,FeatureValue
fv_798c3f41,6.4,6.4,,FeatureValue
fv_c9ac1848,豆盘,,,FeatureValue
fv_06839bdf,圆唇，敞口，斜腹，底近平，圈足残缺,,,FeatureValue
fv_18f7ad15,口径17.6、残高4厘米,,,FeatureValue
fv_7f55e7c4,4.0,4.0,,FeatureValue
fv_72962d0c,T0301③,,,FeatureValue
fv_cd121822,T0301,,,FeatureValue
fv_58bfaaf1,敞口，折腹，大圈足,,,FeatureValue
fv_040baf31,口径11.5、高15厘米,,,FeatureValue
fv_a4be3e73,15.0,15.0,,FeatureValue
fv_adc730bb,双鼻壶,,,FeatureValue
fv_54ecf54d,小直口，颈较短，圆鼓腹，大圈足陡直，圈足上部有三道凹弦纹，下道弦纹下方饰扁圆穿孔,,,FeatureValue
fv_aa86751f,口径5.2、高9厘米,,,FeatureValue
fv_736146bd,9.0,9.0,,FeatureValue
fv_bdb00b66,5.2,5.2,,FeatureValue
fv_40ad83da,T0402②,,,FeatureValue
fv_77d7d124,T0402,,,FeatureValue
fv_c64bff02,直口微敞，尖圆唇，扁鼓腹，圈足较陡直。圈足上部有两道凸弦纹,,,FeatureValue
fv_39e4d34b,口径6.3、高8.4厘米,,,FeatureValue
fv_0b2f5bcc,6.3,6.3,,FeatureValue
fv_b7d31f8b,杯,,,FeatureValue
fv_1b80db4a,尖唇，敞口，折腹，浅圜底，喇叭形圈足,,,FeatureValue
fv_3cdcaa14,口径9.5、高6厘米,,,FeatureValue
fv_4e578619,9.5,9.5,,FeatureValue
fv_fa31eebc,T0402③,,,FeatureValue
fv_5afb1534,直口，圆唇，鼓腹，喇叭形圈足,,,FeatureValue
fv_549df42c,口径6.2、高8厘米,,,FeatureValue
fv_582c892b,6.2,6.2,,FeatureValue
fv_36b13957,T0301④,,,FeatureValue
fv_edbfc8ae,④层,,,FeatureValue
fv_8eb0e6f6,敛口，微鼓腹，平底,,,FeatureValue
fv_110074e3,口径5.2、高6.5厘米,,,FeatureValue
fv_78b38db8,6.5,6.5,,FeatureValue
fv_b7d6fc9b,盆,,,FeatureValue
fv_b89922d5,T0401⑥,,,FeatureValue
fv_32ed074c,T0401,,,FeatureValue
fv_21a04084,⑥层,,,FeatureValue
fv_ee4d277d,"敞口, 圆唇, 弧腹, 略呈假圈足",,,FeatureValue
fv_dedf52cc,口径18、高4.6厘米,,,FeatureValue
fv_50fe6fb4,4.6,4.6,,FeatureValue
fv_2cacc7e5,T0402②：27,,,FeatureValue
fv_4214e66e,T0402②,,,FeatureValue
fv_b4713248,敞口，圆唇，折腹，圈足粗矮,,,FeatureValue
fv_a8586733,口径23.8、底径22、高2.8厘米,,,FeatureValue
fv_48c3ca6c,2.8,2.8,,FeatureValue
fv_cb320cc2,23.8,23.8,,FeatureValue
fv_d36f4a45,T0401③：17,,,FeatureValue
fv_9b90d096,T0401③,,,FeatureValue
fv_37d30d3a,直口，圆唇略卷，弧收腹，尖圜底,,,FeatureValue
fv_2d97b27d,口径35.6、高41.6厘米,,,FeatureValue
fv_105318bb,41.6,41.6,,FeatureValue
fv_d0721c66,35.6,35.6,,FeatureValue
fv_04cb024a,纺轮,,,FeatureValue
fv_7cb482e0,T0302⑥：19,,,FeatureValue
fv_b1d6b527,T0302⑥,,,FeatureValue
fv_fc7c706b,泥质灰黄陶,,,FeatureValue
fv_cddf6443,圆饼形，一面略小，侧边微鼓,,,FeatureValue
fv_40635f18,直径4.5、厚0.9厘米,,,FeatureValue
fv_9f7bc5fd,4.5,4.5,,FeatureValue
fv_28062f76,0.9,0.9,,FeatureValue
fv_80e8de80,T0301④：14,,,FeatureValue
fv_14ba5dc9,T0301④,,,FeatureValue
fv_a3760d9d,泥质褐陶,,,FeatureValue
fv_3495eeea,一面平，一面鼓,,,FeatureValue
fv_db33b3bf,直径5、厚1.6厘米,,,FeatureValue
fv_b073bc7d,5.0,5.0,,FeatureValue
fv_885cec9a,1.6,1.6,,FeatureValue
fv_8b7a0f59,T0202④：8,,,FeatureValue
fv_3f6b14be,T0202④,,,FeatureValue
fv_65fc83f8,粗泥质红陶,,,FeatureValue
fv_801e5fca,较大一边表皮脱落，略残,,,FeatureValue
fv_288feea0,直径4.4、厚1厘米,,,FeatureValue
fv_613cdaa6,4.4,4.4,,FeatureValue
fv_87160d17,1.0,1.0,,FeatureValue
fv_61567071,侧扁足,,,FeatureValue
fv_057cfbfa,T0402②：53,,,FeatureValue
fv_b0166ba4,素面，截面扁圆,,,FeatureValue
fv_8697a4ca,高14、厚1.2厘米,,,FeatureValue
fv_7f44442b,14.0,14.0,,FeatureValue
fv_b72938e7,T0403②：18,,,FeatureValue
fv_5f5ac217,T0403②,,,FeatureValue
fv_82ff488a,高12.4、厚1.1厘米,,,FeatureValue
fv_12f3180f,1.1,1.1,,FeatureValue
fv_c0a8958e,T0302②：34,,,FeatureValue
fv_1066ed49,T0302②,,,FeatureValue
fv_9ebd6c9b,素面，截面略呈高方形,,,FeatureValue
fv_89517c77,高10.4、厚1.9厘米,,,FeatureValue
fv_61fd98d7,10.4,10.4,,FeatureValue
fv_01cea0c5,1.9,1.9,,FeatureValue
fv_f95d7a26,T0402②：43,,,FeatureValue
fv_e6e08a1a,素面，截面略弧,,,FeatureValue
fv_450258d5,高13、厚1.2厘米,,,FeatureValue
fv_435931d3,T0403②：9,,,FeatureValue
fv_82375f92,夹砂灰陶,,,FeatureValue
fv_15fca647,素面，表面有较多气孔，截面扁圆,,,FeatureValue
fv_c1a739e0,高11.8、厚1.4厘米,,,FeatureValue
fv_f8c7f907,11.8,11.8,,FeatureValue
fv_c4dac3aa,1.4,1.4,,FeatureValue
fv_2d3dbdbc,T0203③：43,,,FeatureValue
fv_fe9e76e5,T0203③,,,FeatureValue
fv_fe8ca238,素面，截面外方内圆,,,FeatureValue
fv_42f13a37,高11.2、厚2厘米,,,FeatureValue
fv_05438038,11.2,11.2,,FeatureValue
fv_8dc9a2a3,2.0,2.0,,FeatureValue
fv_5c9d3205,T0301②：21,,,FeatureValue
fv_a0f79053,T0301②,,,FeatureValue
fv_859e6459,素面，两侧有抹痕,,,FeatureValue
fv_4459c550,高11、厚1.5厘米,,,FeatureValue
fv_6151ee38,1.5,1.5,,FeatureValue
fv_d2afd4ec,T0302②：30,,,FeatureValue
fv_04bed2d1,素面，一侧有两道抹棱,,,FeatureValue
fv_4e92cf26,残高11.8、厚1.8厘米,,,FeatureValue
fv_2f449308,1.8,1.8,,FeatureValue
fv_b3e312a8,T0402②：32,,,FeatureValue
fv_98c349ff,截面扁圆，一侧有一道较深的刻槽,,,FeatureValue
fv_23a823c9,高13.2、厚1.5厘米,,,FeatureValue
fv_1fec399f,13.2,13.2,,FeatureValue
fv_f40e55d9,T0301②：23,,,FeatureValue
fv_0cdf726c,截面扁圆，一侧有多道斜向短刻槽,,,FeatureValue
fv_845c3053,残高12.4、厚2厘米,,,FeatureValue
fv_db546b82,三角形侧扁足,,,FeatureValue
fv_537bed40,T0302②：49,,,FeatureValue
fv_f1b25e49,截面扁圆，两侧有竖向刻槽,,,FeatureValue
fv_0e02c8dd,高12.5、厚1.5厘米,,,FeatureValue
fv_55378684,12.5,12.5,,FeatureValue
fv_5ccdfa12,鱼鳍形鼎足,,,FeatureValue
fv_15562d21,T0303②：6,,,FeatureValue
fv_5bf70f92,T0303②,,,FeatureValue
fv_0261c77a,两侧有疏密不等的纵向刻槽,,,FeatureValue
fv_06e207c1,残高9.9、厚1.5厘米,,,FeatureValue
fv_000b50a3,9.9,9.9,,FeatureValue
fv_eadac72b,T0303④：17,,,FeatureValue
fv_2d1d9508,T0303④,,,FeatureValue
fv_dcfbf7cf,两侧有较均匀的纵向刻槽,,,FeatureValue
fv_347f0d85,高10、厚0.8厘米,,,FeatureValue
fv_1ab05b35,0.8,0.8,,FeatureValue
fv_83d40517,T形鼎足,,,FeatureValue
fv_b0240215,T0402②：29,,,FeatureValue
fv_28722b50,残高9、厚0.5厘米,,,FeatureValue
fv_b7ca7db2,0.5,0.5,,FeatureValue
fv_1e8d4bdc,T0402③：34,,,FeatureValue
fv_053c3bbc,T0402③,,,FeatureValue
fv_0f286230,个体较大，两侧及正面刻满交错的短直线，两侧的交错短直线之间，还刻有扁圆圈,,,FeatureValue
fv_a319c34b,残高18、厚1厘米,,,FeatureValue
fv_4b956303,T0301②：17,,,FeatureValue
fv_435e1744,截面呈标准T形，棱角分明，两面刻有平行的竖向直槽，中部刻 | 截面呈标准T形，棱角分明,,,FeatureValue
fv_f777adf9,残高8.5、厚0.7厘米,,,FeatureValue
fv_f028b089,0.7,0.7,,FeatureValue
fv_92456893,平行的竖向直槽，两个半圆错位相扣的符号,,,FeatureValue
fv_d80a3eab,三角凿形足,,,FeatureValue
fv_0476beaf,T0402④,,,FeatureValue
fv_bf0153aa,较厚，一侧有一短刻槽,,,FeatureValue
fv_1e3ebd88,残高10.5、厚1.9厘米,,,FeatureValue
fv_27496f2d,10.5,10.5,,FeatureValue
fv_620590b6,短刻槽,,,FeatureValue
fv_0747294b,凹弧足,,,FeatureValue
fv_6c9d1932,宽扁，正面凹弧,,,FeatureValue
fv_6e1633e1,残高5.3、厚1厘米,,,FeatureValue
fv_9d083dfb,5.3,5.3,,FeatureValue
fv_e976432d,三道断续的竖向刻槽,,,FeatureValue
fv_5ddf6cba,T0203③,,,FeatureValue
fv_39501680,T0203,,,FeatureValue
fv_73d29850,扁柱形，外侧内凹,,,FeatureValue
fv_e769ea9e,残高5.6、厚1.7厘米,,,FeatureValue
fv_14831556,1.7,1.7,,FeatureValue
fv_88bc2e0f,圆锥足,,,FeatureValue
fv_7bc9a6dd,T0203④,,,FeatureValue
fv_ed20cb71,截面扁圆,,,FeatureValue
fv_172c585b,高9、直径1.5~2.2厘米,,,FeatureValue
fv_8c92677e,1.5,1.5,,FeatureValue
fv_0b423d4a,T0202②,,,FeatureValue
fv_81b710ec,T0202,,,FeatureValue
fv_ea1a5c32,截面正圆,,,FeatureValue
fv_7ab138b8,残高9.2、直径2.4厘米,,,FeatureValue
fv_cd25ee18,9.2,9.2,,FeatureValue
fv_b0ad8412,2.4,2.4,,FeatureValue
fv_54b8fce2,其他足,,,FeatureValue
fv_aa7169cc,宽扁,,,FeatureValue
fv_40c0b33c,残高4.5、厚1.3厘米,,,FeatureValue
fv_239219a1,4.5,4.5,,FeatureValue
fv_c3156271,1.3,1.3,,FeatureValue
fv_b4f3dad9,多道交错的短直线,,,FeatureValue
fv_18fb8318,T0303⑤,,,FeatureValue
