id,name,LABEL,value
dim_bd5dd836,基本尺寸:尺寸描述,E54_Dimension,口径12.9、高15.8厘米
dim_15289d81,基本尺寸:尺寸描述,E54_Dimension,口径9.6、高13.8、圈足径10.4厘米
dim_da76bb30,基本尺寸:尺寸描述,E54_Dimension,口径16.4、高6.8、圈足径11.9厘米
dim_681a36b9,基本尺寸:尺寸描述,E54_Dimension,口径20.8、高7.8、圈足径9厘米
dim_8b376861,基本尺寸:尺寸描述,E54_Dimension,口径6.2、高8.2、圈足径5.4厘米
dim_71e15977,基本尺寸:尺寸描述,E54_Dimension,口径17.8、高5.6、圈足径9.1厘米
dim_a0e05da2,基本尺寸:尺寸描述,E54_Dimension,口径15.6、高10.6、圈足径10.7厘米
dim_a322b3e3,基本尺寸:量度信息,E54_Dimension,口径15.6、高10.6、圈足径10.7厘米
dim_75a74e97,基本尺寸:尺寸描述,E54_Dimension,口径15、高14.5厘米
dim_c4451b4a,基本尺寸:尺寸描述,E54_Dimension,口径17.3、高9.1、圈足径12厘米
dim_75a96093,基本尺寸:尺寸描述,E54_Dimension,口径10.5、高15.5、圈足径11.9厘米
type_b8987f94,II双鼻壶,E55_Type,
dim_eb6d05e9,基本尺寸:尺寸描述,E54_Dimension,口径7.5、高12.5、圈足径8.8、盖高4厘米
type_ee63e428,盆形,E55_Type,
dim_52e3a9b8,基本尺寸:尺寸描述,E54_Dimension,口径14.4、高14厘米
dim_fb5828a1,基本尺寸:尺寸描述,E54_Dimension,口径16.6、高10.5、圈足径12.4厘米
dim_b8f4684b,基本尺寸:尺寸描述,E54_Dimension,口径11.5、高18.4、圈足径12厘米
dim_9ff6af7d,基本尺寸:尺寸描述,E54_Dimension,口径11、高12.8、圈足径11厘米
dim_28f4e503,基本尺寸:尺寸描述,E54_Dimension,口径17.8、高8.3、圈足径12.3厘米
dim_4214f4b7,基本尺寸:尺寸描述,E54_Dimension,口径10.8、高16.2厘米
dim_7877cce0,基本尺寸:尺寸描述,E54_Dimension,口径 13.4、高 18.2 厘米
dim_5a7fd4b6,基本尺寸:尺寸描述,E54_Dimension,口径12.6、高13、圈足径11.1厘米
dim_f3af4c54,基本尺寸:尺寸描述,E54_Dimension,口径18、高8、圈足径12.3厘米
dim_72502f25,基本尺寸:尺寸描述,E54_Dimension,口径18.4、高5.9、圈足径8.4厘米
dim_5ec80c21,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高13.3、圈足径13.7厘米
dim_2f600beb,基本尺寸:尺寸描述,E54_Dimension,口径15.7、高13.5厘米
dim_6ae99c17,基本尺寸:尺寸描述,E54_Dimension,口径25.2、高6.5、圈足径18.2厘米
type_1f847a48,BⅢ壶,E55_Type,
dim_07604f01,基本尺寸:尺寸描述,E54_Dimension,口径9.4、高12.3、圈足径10厘米
dim_da5a0943,基本尺寸:尺寸描述,E54_Dimension,直径4.2、厚1.5、孔径0.4厘米
dim_08df64fa,基本尺寸:尺寸描述,E54_Dimension,口径18.5、高5.4、圈足径12厘米
dim_bed12b37,基本尺寸:尺寸描述,E54_Dimension,口径12.5、高12.6、圈足径13厘米
dim_41fcaf2d,基本尺寸:尺寸描述,E54_Dimension,口径17.7、高8.5、圈足径11.9厘米
dim_ed2575ac,基本尺寸:尺寸描述,E54_Dimension,口径16、高9.2、圈足径10.9厘米
dim_1306754a,基本尺寸:尺寸描述,E54_Dimension,口径10.1、高14.6、圈足径10.7厘米
dim_7a5d388b,基本尺寸:尺寸描述,E54_Dimension,口径23.8、高7.9、圈足径18.2厘米
dim_b797de47,基本尺寸:量度信息,E54_Dimension,口径23.8、高7.9、圈足径18.2厘米
dim_5d5eff73,基本尺寸:尺寸描述,E54_Dimension,直径4.4、厚1.4、孔径0.4厘米
dim_74e85297,基本尺寸:尺寸描述,E54_Dimension,口径8.6、高8.6、圈足径6.8厘米
dim_4174e53c,基本尺寸:尺寸描述,E54_Dimension,口径17.2、高6、圈足径8.3厘米
dim_95f39f8e,基本尺寸:尺寸描述,E54_Dimension,口径10.4、高6.1、圈足径5.6厘米
dim_6af62cf8,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高8.6、圈足径11.4厘米
dim_3c471689,基本尺寸:尺寸描述,E54_Dimension,口径20.5、高6.6、外圈足径11.8厘米
dim_28048f46,基本尺寸:尺寸描述,E54_Dimension,口径12.7、高17厘米
dim_64cb974a,基本尺寸:尺寸描述,E54_Dimension,口径10、高11.5、圈足径11厘米
dim_4940642a,基本尺寸:尺寸描述,E54_Dimension,口径19.5、高7.3、圈足径13.8厘米
dim_51b30f34,基本尺寸:尺寸描述,E54_Dimension,口径17.5、残高5.1厘米
dim_4f72a80d,基本尺寸:尺寸描述,E54_Dimension,口径13、高14厘米
dim_97507aa9,基本尺寸:尺寸描述,E54_Dimension,口径11.5、高13.1、圈足径11.8厘米
dim_f8005638,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚1.3、孔径0.4厘米
dim_3d6efc81,基本尺寸:尺寸描述,E54_Dimension,口径16.2、高9.3、圈足径12.2厘米
dim_6757f003,基本尺寸:尺寸描述,E54_Dimension,口径6.5、高8.3、圈足径6.4厘米
dim_2119fe13,基本尺寸:尺寸描述,E54_Dimension,口径13.5、高13.3厘米
dim_16258281,基本尺寸:尺寸描述,E54_Dimension,口径17.8、高9.8、圈足径13.8厘米
dim_e5d3d01b,基本尺寸:尺寸描述,E54_Dimension,口径9.1、高12.9、圈足径9.2厘米
dim_df20f419,基本尺寸:尺寸描述,E54_Dimension,口径6、高10、圈足径5.5厘米
dim_ef36fa5e,基本尺寸:量度信息,E54_Dimension,口径6、高10、圈足径5.5厘米
dim_74e7114c,基本尺寸:尺寸描述,E54_Dimension,口径19.8、高7.4、圈足径10.6厘米
dim_9d71f7fc,基本尺寸:尺寸描述,E54_Dimension,口径15.6、高12.6厘米
dim_93039c7f,基本尺寸:尺寸描述,E54_Dimension,口径11、高15.1、圈足径12厘米
dim_cd190763,基本尺寸:尺寸描述,E54_Dimension,口径20.5、高9、圈足径15.1厘米
dim_480c589d,基本尺寸:尺寸描述,E54_Dimension,口径18.9、高8.6、圈足径13.3厘米
dim_4653656d,基本尺寸:尺寸描述,E54_Dimension,口径15.5、高15.4厘米
dim_7696c08d,基本尺寸:尺寸描述,E54_Dimension,口径11.7、高10.8、圈足径12.3厘米
dim_6fa26fd4,基本尺寸:尺寸描述,E54_Dimension,直径4.3、厚1.4、孔径0.5厘米
dim_bba30190,基本尺寸:尺寸描述,E54_Dimension,口径19、高6.1、圈足径8.6厘米
dim_131a974c,基本尺寸:尺寸描述,E54_Dimension,口径16.5、高5.4、圈足径11.5厘米
dim_aa397487,基本尺寸:尺寸描述,E54_Dimension,口径16.6、高6.8、圈足径12.2厘米
dim_2c15026f,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚1.3、孔径0.3厘米
dim_b0d280c2,基本尺寸:尺寸描述,E54_Dimension,口径17.8、高14.7厘米
dim_72308f8e,基本尺寸:尺寸描述,E54_Dimension,口径11.2、高15.1、圈足11.3厘米
dim_2305d251,基本尺寸:尺寸描述,E54_Dimension,口径21.4、高7.6、圈足径10.4厘米
type_7292200d,BⅡ壶,E55_Type,
dim_a5e5dfda,基本尺寸:尺寸描述,E54_Dimension,口径6.9、高11.8、圈足径8.7厘米
dim_81bfb544,基本尺寸:尺寸描述,E54_Dimension,口径18.2、高10、圈足径14.3厘米
dim_071fcd25,基本尺寸:尺寸描述,E54_Dimension,口径13.4、高13.4厘米
dim_911bcf7c,基本尺寸:尺寸描述,E54_Dimension,口径18、高5.6、圈足径10.8厘米
dim_f0b7a2b4,基本尺寸:尺寸描述,E54_Dimension,口径12.5、高14.8厘米
dim_df66767f,基本尺寸:尺寸描述,E54_Dimension,口径11.8、高14.4、圈足径12厘米
dim_f0fedb9c,基本尺寸:尺寸描述,E54_Dimension,直径4.7、厚1.3、孔径0.4厘米
dim_e7200c87,基本尺寸:尺寸描述,E54_Dimension,口径15.8、高13.7、圈足径14.5厘米
dim_06a1ec19,基本尺寸:尺寸描述,E54_Dimension,腹径10.2、残高5.2、圈足径6.6厘米
dim_1e8ef991,基本尺寸:尺寸描述,E54_Dimension,口径12.4、高13.6厘米
dim_2ebc77e3,基本尺寸:尺寸描述,E54_Dimension,口径8.5、高11.6、圈足径8.7厘米
dim_d5de263e,基本尺寸:尺寸描述,E54_Dimension,口径5.1、高8.8、圈足径5.4厘米
dim_c1522ab5,基本尺寸:尺寸描述,E54_Dimension,口径10.6、高11.9、底径7.9厘米
dim_c8fe9248,基本尺寸:尺寸描述,E54_Dimension,口径16.1、高13.6厘米
dim_1dc3ab02,基本尺寸:尺寸描述,E54_Dimension,口径17.7、残高5.5厘米
dim_d8140bc5,基本尺寸:尺寸描述,E54_Dimension,口径约19、高约6、圈足径10.5厘米
dim_1d548473,基本尺寸:尺寸描述,E54_Dimension,口径16.6、高9.2、圈足径11.4厘米
type_4f77fd01,B型壶,E55_Type,
dim_a4cce08a,基本尺寸:尺寸描述,E54_Dimension,口径7.6、高10.5、圈足径8.3厘米
dim_251ce1a7,基本尺寸:尺寸描述,E54_Dimension,口径7、高10.2、圈足径6.5厘米
dim_f0bb097c,基本尺寸:尺寸描述,E54_Dimension,口径18、高10.2、圈足径12.6厘米
dim_894e22d3,基本尺寸:尺寸描述,E54_Dimension,口径23、高6.2、圈足径11.8厘米
dim_0350cc3f,基本尺寸:尺寸描述,E54_Dimension,口径17.9、高9.3、圈足径11.2厘米
dim_19d2623a,基本尺寸:尺寸描述,E54_Dimension,口径9.4、高12.9、圈足径9.6厘米
dim_3fcd1e7c,基本尺寸:尺寸描述,E54_Dimension,直径4.6、厚1.6、孔径0.4~0.5厘米
dim_4661f356,基本尺寸:尺寸描述,E54_Dimension,口径12.3、高11.6厘米
dim_fc6b6bad,基本尺寸:尺寸描述,E54_Dimension,口径14.8、高5.4、底径9.4厘米
type_3a2d4726,AⅢ壶,E55_Type,
dim_d8d71954,基本尺寸:尺寸描述,E54_Dimension,口径9.4、高12.8、圈足径9.1厘米
dim_3bae6ec9,基本尺寸:尺寸描述,E54_Dimension,直径3.1、厚1.3、穿孔0.2~0.4厘米
dim_ad35833a,基本尺寸:尺寸描述,E54_Dimension,口径16.2、高8.6、圈足径9.7厘米
dim_c0b5158e,基本尺寸:尺寸描述,E54_Dimension,口径10.5、高13.9厘米
dim_c76bacc1,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高14、圈足径13.6厘米
dim_8e80f01d,基本尺寸:尺寸描述,E54_Dimension,直径4.5、厚1.3、孔径0.5厘米
dim_0030f568,基本尺寸:尺寸描述,E54_Dimension,口径12、高10.4厘米
dim_db416f67,基本尺寸:尺寸描述,E54_Dimension,口径9、高12.2、圈足径11.3厘米
dim_38d8626c,基本尺寸:尺寸描述,E54_Dimension,口径17、鼎身高8.2厘米
dim_cdd71ed0,基本尺寸:尺寸描述,E54_Dimension,口径17.3、高6.3、圈足径7.8厘米
dim_434a4976,基本尺寸:尺寸描述,E54_Dimension,直径4.1、厚1.5、孔径0.4厘米
dim_a0cbd84e,基本尺寸:尺寸描述,E54_Dimension,口径11、高14.7厘米
dim_a6e76317,基本尺寸:尺寸描述,E54_Dimension,口径11.6、高11.7、圈足径11.1厘米
dim_c952aef8,基本尺寸:尺寸描述,E54_Dimension,口径12.3、高16.3厘米
dim_16101d75,基本尺寸:尺寸描述,E54_Dimension,口径18.3、高8.6、圈足径12.6厘米
type_e69746f6,器盖,E55_Type,
dim_345523dc,基本尺寸:尺寸描述,E54_Dimension,直径4.5、高1.8、穿孔径1.1厘米
dim_2f05465b,基本尺寸:尺寸描述,E54_Dimension,口径 17.7、高 13.2、圈足径 14.5 厘米
dim_aec57311,基本尺寸:尺寸描述,E54_Dimension,口径19.3、高16.9厘米
dim_93b2e606,基本尺寸:尺寸描述,E54_Dimension,口径7、高12.6、圈足径8厘米
dim_47b2a555,基本尺寸:尺寸描述,E54_Dimension,口径6.6、高9.4、圈足径6.5厘米
dim_0a9b4d15,基本尺寸:尺寸描述,E54_Dimension,口径11.6、高7.9、圈足径9.6厘米
dim_f8c5f463,基本尺寸:尺寸描述,E54_Dimension,口径12.1、高6.3、圈足径5.8厘米
dim_910fcb7d,基本尺寸:尺寸描述,E54_Dimension,口径8.7、高11、圈足径7.3厘米
dim_991442b6,基本尺寸:尺寸描述,E54_Dimension,口径14.3、高5.4、圈足径9.3厘米
dim_d0a4e08d,基本尺寸:尺寸描述,E54_Dimension,口径14.8、高15.1厘米
dim_e7e2de27,基本尺寸:尺寸描述,E54_Dimension,口径13.7、高7.3、圈足径8.2厘米
dim_89bc32ee,基本尺寸:尺寸描述,E54_Dimension,口径7.6、高11.8、圈足径7厘米
dim_74650b22,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚1.5、孔径0.4厘米
dim_c7ff3e9f,基本尺寸:量度信息,E54_Dimension,直径3.6、厚1.5、孔径0.4厘米
type_d6b2aa16,纺织工具,E55_Type,
dim_f148477a,基本尺寸:尺寸描述,E54_Dimension,口径15.6、高7.6、圈足径10.4厘米
dim_96deb629,基本尺寸:尺寸描述,E54_Dimension,口径9.2、高11.1、圈足径9.5厘米
dim_303ac415,基本尺寸:尺寸描述,E54_Dimension,口径11.6、高13.1厘米
dim_89b45abc,基本尺寸:尺寸描述,E54_Dimension,口径11.7、高6.2、圈足径9.2厘米
dim_f3bc0769,基本尺寸:尺寸描述,E54_Dimension,口径20.8、高10.1、圈足径14.2厘米
dim_a1b861c4,基本尺寸:尺寸描述,E54_Dimension,口径24.7、高7.8、圈足径17.2厘米
dim_8f209e59,基本尺寸:量度信息,E54_Dimension,口径24.7、高7.8、圈足径17.2厘米
dim_5ea44888,基本尺寸:尺寸描述,E54_Dimension,口径18.9、高14.8厘米
dim_fb777b6e,基本尺寸:尺寸描述,E54_Dimension,口径11.9、高19.2、圈足径11.8厘米
mat_9be6aa2d,粗泥灰陶,E57_Material,
dim_9d14eecf,基本尺寸:尺寸描述,E54_Dimension,口径13.9、高5、圈足径11.3厘米
dim_14718fd7,基本尺寸:尺寸描述,E54_Dimension,口径16.7、高14.6、圈足径12.9厘米
dim_88634e4b,基本尺寸:尺寸描述,E54_Dimension,口径17.2、高5.3、圈足径12.3厘米
dim_9994602b,基本尺寸:尺寸描述,E54_Dimension,口径17、高8.3、底径10.4厘米
dim_a8f6b19c,基本尺寸:尺寸描述,E54_Dimension,口径13.6、高7.1、圈足径6.8厘米
dim_86cc9cda,基本尺寸:尺寸描述,E54_Dimension,口径17.2、高9.4、圈足径13.3厘米
dim_edd133aa,基本尺寸:尺寸描述,E54_Dimension,口径14.3、高16.8厘米
dim_83185e5f,基本尺寸:尺寸描述,E54_Dimension,口径9.4、高14.3、圈足径11.7厘米
dim_67d5503f,基本尺寸:尺寸描述,E54_Dimension,口径25.2、高7.2、圈足径11.4厘米
type_5a9902c3,I双鼻壶,E55_Type,
dim_972380af,基本尺寸:尺寸描述,E54_Dimension,口径9.2、通高13.4、圈足径8.3厘米
dim_047865aa,基本尺寸:尺寸描述,E54_Dimension,口径21、高8.2、圈足径9.8厘米
dim_0fbe8be6,基本尺寸:尺寸描述,E54_Dimension,口径12.8、高6.7、底径7.6厘米
dim_26b0ef1f,基本尺寸:尺寸描述,E54_Dimension,口径16.7、高9.8、圈足径10.8厘米
dim_75c065d6,基本尺寸:尺寸描述,E54_Dimension,口径9、高13.2、圈足径8.8厘米
dim_d86ada8a,基本尺寸:尺寸描述,E54_Dimension,口径17.7、高17.1厘米
dim_609d69e1,基本尺寸:尺寸描述,E54_Dimension,口径10.8、高6.1、圈足径7.3厘米
dim_7a82a228,基本尺寸:尺寸描述,E54_Dimension,口径10.3、高16.9、圈足径10.5厘米
dim_618cbbad,基本尺寸:尺寸描述,E54_Dimension,口径16.2、高14.2、圈足径13.7厘米
dim_8e46a3f5,基本尺寸:尺寸描述,E54_Dimension,口径18.8、高16.4厘米
dim_bb37c41f,基本尺寸:尺寸描述,E54_Dimension,直径3.4、厚1.1、孔径0.35厘米
dim_31c54526,基本尺寸:尺寸描述,E54_Dimension,口径9、高7.7、底径5.3厘米
dim_237318de,基本尺寸:尺寸描述,E54_Dimension,口径18.4、高11、圈足径13.6厘米
dim_5be00a86,基本尺寸:尺寸描述,E54_Dimension,口径17.8、高15.7厘米
dim_b244a2cc,基本尺寸:尺寸描述,E54_Dimension,口径12.3、高16.2、圈足径12.3厘米
dim_d6c71e5e,基本尺寸:尺寸描述,E54_Dimension,把高13.1、圈足径17.5厘米
dim_4feca43c,基本尺寸:尺寸描述,E54_Dimension,口径14.1、高13.3厘米
dim_d2bffe2c,基本尺寸:尺寸描述,E54_Dimension,口径15.6、高8.1、圈足径11.6厘米
dim_42d250e8,基本尺寸:尺寸描述,E54_Dimension,口径9、高12.7、圈足径9.3厘米
dim_df918876,基本尺寸:尺寸描述,E54_Dimension,口径17、高4.8、圈足径9.6厘米
type_57743c30,簋,E55_Type,
dim_ca7a4486,基本尺寸:尺寸描述,E54_Dimension,口径16、高10.4、圈足径12.4厘米
dim_356803ac,基本尺寸:尺寸描述,E54_Dimension,口径10.2、高15.6、圈足径11.4厘米
dim_03dcd08d,基本尺寸:尺寸描述,E54_Dimension,口径20、高9、圈足径13.6厘米
dim_d4eb224e,基本尺寸:尺寸描述,E54_Dimension,口径6.9、通高12.9、圈足径5.6厘米
dim_ee0184bf,基本尺寸:量度信息,E54_Dimension,口径6.9、通高12.9、圈足径5.6厘米
dim_1df63fa6,基本尺寸:尺寸描述,E54_Dimension,口径17.7、高5.2、圈足径9.5厘米
dim_27b7eb2b,基本尺寸:尺寸描述,E54_Dimension,口径18.2、高11.7、圈足径13.1厘米
dim_3d113d43,基本尺寸:尺寸描述,E54_Dimension,口径12.8、高14.2、圈足径10.4厘米
dim_c38d9e95,基本尺寸:尺寸描述,E54_Dimension,口径12.9、高10.1厘米
dim_d1720c63,基本尺寸:尺寸描述,E54_Dimension,口径17.4、高6、圈足径8.4厘米
dim_3a061ded,基本尺寸:尺寸描述,E54_Dimension,口径17.9、高8.5、圈足径12.9厘米
dim_311a2ae8,基本尺寸:尺寸描述,E54_Dimension,口径8.2、高12.2、圈足径7.4厘米
dim_26a37e4c,基本尺寸:尺寸描述,E54_Dimension,口径19、高8.2、圈足径13.8厘米
dim_c04e182a,基本尺寸:尺寸描述,E54_Dimension,口径17、高13.4厘米
dim_933406ed,基本尺寸:尺寸描述,E54_Dimension,口径14、高20.2、圈足径12.4厘米
dim_71591eec,基本尺寸:尺寸描述,E54_Dimension,口径16.2、高8、圈足径11.7厘米
dim_efe8d16a,基本尺寸:尺寸描述,E54_Dimension,口径10.2、高12.8、圈足径10.7厘米
dim_98d8adaf,基本尺寸:尺寸描述,E54_Dimension,口径13.3、高12.2厘米
dim_0dd0e967,基本尺寸:尺寸描述,E54_Dimension,口径15.7、高10.6、圈足径11.9厘米
dim_ee56cc6f,基本尺寸:尺寸描述,E54_Dimension,口径11、高14、圈足径12.2厘米
dim_cd1509e5,基本尺寸:尺寸描述,E54_Dimension,口径17.6、高10.2、圈足径13厘米
dim_0df95f4b,基本尺寸:尺寸描述,E54_Dimension,口径9.4、高14、圈足径11.8厘米
dim_f49db0ae,基本尺寸:尺寸描述,E54_Dimension,口径11.8、高16.1厘米
dim_1ce2d4de,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高6.4、圈足径10.4厘米
dim_758cf571,基本尺寸:尺寸描述,E54_Dimension,通高13.2、底径6.2厘米
dim_5874b038,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高8.1、圈足径11.2厘米
dim_78aa09a3,基本尺寸:尺寸描述,E54_Dimension,口径8.4、高12.2、圈足径9.4厘米
dim_9670ceb7,基本尺寸:尺寸描述,E54_Dimension,口径11.7、高6.6、圈足径6.4厘米
dim_d0f7a218,基本尺寸:尺寸描述,E54_Dimension,口径14.4、高11.8厘米
dim_aef1fd2f,基本尺寸:尺寸描述,E54_Dimension,口径17、高7.8、圈足12.6厘米
dim_30d9ee4c,基本尺寸:尺寸描述,E54_Dimension,口径16.8、高12.2、圈足径12厘米
dim_9592842e,基本尺寸:尺寸描述,E54_Dimension,口径15、高13.6厘米
dim_f579bc7b,基本尺寸:尺寸描述,E54_Dimension,残高10.6、圈足径10.8厘米
type_48865d11,贴饰,E55_Type,
dim_f9129b8b,基本尺寸:尺寸描述,E54_Dimension,口径15.4、高6.9、圈足径9厘米
dim_e02a7d1d,基本尺寸:尺寸描述,E54_Dimension,口径14、高13.2、圈足径11.2厘米
dim_a33eff30,基本尺寸:尺寸描述,E54_Dimension,直径4.6、厚1、穿孔0.45厘米
dim_7e54cbc5,基本尺寸:尺寸描述,E54_Dimension,口径17.4、高7.8、圈足径12厘米
dim_693a3c68,基本尺寸:尺寸描述,E54_Dimension,口径10.4、高11、圈足径10.4厘米
dim_39d190c3,基本尺寸:尺寸描述,E54_Dimension,口径15.2、高15.1厘米
type_b8fa3d8b,鼎身与鼎足分别制好后粘接,E55_Type,
type_07e61636,抛压,E55_Type,
type_8edb541f,粘合,E55_Type,
type_05eb1bb3,手捏,E55_Type,
type_386982bc,手捏痕,E55_Type,
type_3ca92a73,泥条盘筑,E55_Type,
type_57e1dc37,泥条盘筑痕,E55_Type,
type_717e0abf,抹痕,E55_Type,
type_9a464b62,镂孔,E55_Type,
type_b1e6244b,拼贴,E55_Type,
type_8bf187c3,印痕,E55_Type,
type_3987f69d,编织,E55_Type,
type_5f62dcab,细泥条,E55_Type,
type_525ccad9,Ba型,E55_Type,
type_cdd5f674,Bb型,E55_Type,
dim_07258262,基本尺寸:尺寸描述,E54_Dimension,口径18.5、残高16.5、腹径19厘米
type_c997f8cc,炊器,E55_Type,
mat_2c0938d0,夹砂夹蚌褐胎黑皮陶,E57_Material,
mat_a089437f,蚌,E57_Material,
dim_18d11895,基本尺寸:尺寸描述,E54_Dimension,口径15、残高11.5、腹径17厘米
dim_dd3d1a0f,基本尺寸:尺寸描述,E54_Dimension,口径14.7、高21、腹径19厘米
type_59737e33,鱼鳍足陶鼎（Aa型Ⅱ式）,E55_Type,
type_6edb309d,I式,E55_Type,
dim_42a17c88,基本尺寸:尺寸描述,E54_Dimension,口径26.5、残高11.5、腹径24.5厘米
dim_56017ad4,基本尺寸:尺寸描述,E54_Dimension,口径24.7、残高12、腹径23.6厘米
dim_c27bea6a,基本尺寸:尺寸描述,E54_Dimension,口径20、高17、腹径19.2厘米
dim_6d09cf9f,基本尺寸:尺寸描述,E54_Dimension,口径16.9、高16、腹径15厘米
dim_a3e78a26,基本尺寸:尺寸描述,E54_Dimension,口径29、高24.5、腹径27厘米
type_d73e072f,隔挡鼎,E55_Type,
dim_a11cddcb,基本尺寸:尺寸描述,E54_Dimension,口径29、高37、腹径31.2厘米
dim_0b6719a4,基本尺寸:尺寸描述,E54_Dimension,口径22、残高22.5、腹径20.8厘米
mat_6fc6cd9a,夹砂红褐胎红皮陶,E57_Material,
dim_3a807c14,基本尺寸:尺寸描述,E54_Dimension,口径21.5、残高22.5、腹径29.2厘米
dim_29181cc3,基本尺寸:尺寸描述,E54_Dimension,口径 17.6、残高 17.2、腹径 21.2 厘米
dim_8691f3bc,基本尺寸:尺寸描述,E54_Dimension,口径 18.8、残高 11、腹径 17.2 厘米
mat_b01e0d38,夹砂、夹蚌,E57_Material,
dim_44a99670,基本尺寸:尺寸描述,E54_Dimension,口径 32.8、高 24.3、腹径 30.6 厘米
mat_8210e0e5,"夹砂夹蚌红褐胎, 外施黑皮但大部分脱落",E57_Material,
dim_38733b78,基本尺寸:尺寸描述,E54_Dimension,口径 37.5、高 27.5、腹径 34.1 厘米
type_8b6e1dd4,刻划、戳点,E55_Type,
dim_9e55f97c,基本尺寸:尺寸描述,E54_Dimension,口径 18.5、高 12.4、腹径 17.7 厘米
dim_918aedb3,基本尺寸:尺寸描述,E54_Dimension,口径21、残高12.5、腹径19厘米
