ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
22,task_20251202_024347_6890,3,,,M2:62,豆,,,,,瑶山二号墓,瑶山,M2,,M2,泥质灰胎黑皮陶,,,,,,,均为细小碎片，无法确认形态,,,,,,,,,,,,,,,,,,,,0,,[1],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""豆"", ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山二号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""M2"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M2:62"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": null, ""vessel_combination"": null, ""shape_features"": ""均为细小碎片，无法确认形态"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
23,task_20251202_024347_6890,3,,,M3:49,鼎,,,,,瑶山三号墓,瑶山,M3,,M3,夹砂红褐陶,,,砂,红褐,,,侈口，沿面微内凹，鱼鳍形足 | 侈口，沿面微内凹，鱼鳍形鼎足，足横断面扁，外侧平直，略厚于内侧,鼎1,,,,,,炊煮,,,,,,,,,,,,,0,,[2],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""鼎"", ""image_references"": ""[] | ['图六四']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山三号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂红褐陶"", ""ex_unit"": ""M3"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M3:49"", ""ex_layer"": null, ""function"": ""炊煮"", ""clay_fineness"": null, ""color"": ""红褐"", ""vessel_combination"": ""鼎1"", ""shape_features"": ""侈口，沿面微内凹，鱼鳍形足 | 侈口，沿面微内凹，鱼鳍形鼎足，足横断面扁，外侧平直，略厚于内侧"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
24,task_20251202_024347_6890,3,,,M3:43,豆,,,,,瑶山三号墓,瑶山,M3,,M3,泥质灰陶,,,,灰,,,侈口，盘壁微敞，盘底平，圈足 | 侈口，盘壁微敞，盘底平，圈足上留有黑皮,豆1,口径约18厘米,,,18.0,,盛储,,,黑皮,,,,,,,,,,0,,[2],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""豆"", ""image_references"": ""[] | ['图六四']"", ""dimensions"": ""口径约18厘米"", ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山三号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""黑皮"", ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M3"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M3:43"", ""ex_layer"": null, ""function"": ""盛储"", ""clay_fineness"": null, ""color"": ""灰"", ""vessel_combination"": ""豆1"", ""shape_features"": ""侈口，盘壁微敞，盘底平，圈足 | 侈口，盘壁微敞，盘底平，圈足上留有黑皮"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 18, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
25,task_20251202_024347_6890,3,,,M3:50,圈足罐,,,,,瑶山三号墓,瑶山,M3,,M3,夹砂红陶,,,砂,红,,,仅可辨明圈足,圈足罐1,,,,,,,,,,,,,,,,,,,0,,[2],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""圈足罐"", ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山三号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂红陶"", ""ex_unit"": ""M3"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M3:50"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""红"", ""vessel_combination"": ""圈足罐1"", ""shape_features"": ""仅可辨明圈足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
26,task_20251202_024347_6890,3,,,M3:45,缸,,,,,瑶山三号墓,瑶山,M3,,M3,夹粗砂红陶,,,粗砂,红,,,无法辨明器形,缸1,,,,,,,,,,,,,,,,,,,0,,[2],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""缸"", ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山三号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹粗砂红陶"", ""ex_unit"": ""M3"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M3:45"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""红"", ""vessel_combination"": ""缸1"", ""shape_features"": ""无法辨明器形"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": ""粗砂""}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
27,task_20251202_024347_6890,3,,,M4:38,陶豆,,,,豆,瑶山十二号墓,瑶山,M12,,M4,泥质灰胎黑皮陶,,,,灰胎黑皮,,,侈口，盘壁折，喇叭形圈足,,高12.9、口径25.2、足径19.4厘米,,12.9,25.2,,,,,施红衣,,凹弦纹,,,,,,,,0,,[11],"{""clay_purity"": null, ""production_location"": null, ""measurements"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""陶豆"", ""image_references"": ""[] | ['图七四', '彩图138'] | ['彩图138']"", ""dimensions"": ""高12.9、口径25.2、足径19.4厘米"", ""height"": 12.9, ""location_unit"": null, ""excavation_location"": ""瑶山十二号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""施红衣"", ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""M12"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""凹弦纹"", ""artifact_code"": ""M4:38"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""灰胎黑皮"", ""vessel_combination"": null, ""basic_shape"": ""豆"", ""shape_features"": ""侈口，盘壁折，喇叭形圈足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 25.2, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
28,task_20251202_024347_6890,3,,,M4:39,,,,,,瑶山四号墓,瑶山,M4,,M4,夹砂红陶,,,,红,,,,,,,,,,,,,,,,,,,,,,,0,,[3],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": null, ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂红陶"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M4:39"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""红"", ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
29,task_20251202_024347_6890,3,,,M4:40,圈足盘,,,,,瑶山四号墓,瑶山,M4,,M4,泥质灰胎，外胎为橙黄色,,,,橙黄色,,,,,,,,,,,,磨光,施红色陶衣,,,,,,,,,,0,,[3],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""圈足盘"", ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": ""施红色陶衣"", ""clay_type"": ""泥质灰胎，外胎为橙黄色"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": ""磨光"", ""decoration_type"": null, ""artifact_code"": ""M4:40"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""橙黄色"", ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
30,task_20251202_024347_6890,3,,,M4:41,鼎,,,,,瑶山四号墓,瑶山,M4,,M4,夹砂红褐陶,,,,红褐,,,鼓腹，圜底近平，鱼鳍形足,,,,,,,,,,,,,,,,,,,,0,,[3],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""鼎"", ""image_references"": ""[] | ['图七四']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂红褐陶"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M4:41"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""红褐"", ""vessel_combination"": null, ""shape_features"": ""鼓腹，圜底近平，鱼鳍形足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
31,task_20251202_024347_6890,3,,,M4:42,缸,,,,,瑶山四号墓,瑶山,M4,,M4,夹粗砂褐胎,,,粗砂,褐胎，外表红色,,,直口，尖唇，近底部胎较厚,,,,,,,,,,,,斜向篮纹,,,,,,,,0,,[3],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""缸"", ""image_references"": ""[] | ['图七四']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹粗砂褐胎"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""斜向篮纹"", ""artifact_code"": ""M4:42"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""褐胎，外表红色"", ""vessel_combination"": null, ""shape_features"": ""直口，尖唇，近底部胎较厚"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": ""粗砂""}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
32,task_20251202_024347_6890,3,,,M4:43,,,,,,瑶山四号墓,瑶山,M4,,M4,泥质灰陶,,,,灰,,,,,,,,,,,,,,,,,,,,,,,0,,[3],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": null, ""image_references"": [], ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰陶"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M4:43"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""灰"", ""vessel_combination"": null, ""shape_features"": null, ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
33,task_20251202_024347_6890,3,,,M4:45,平底盘,,,,,瑶山四号墓,瑶山,M4,,M4,泥质橙红胎黑皮陶,,,,橙红胎黑皮,,,宽沿，沿面弧凸，浅弧腹，平底，假圈足,,高6、口径25.8、底径11.2厘米,,6.0,25.8,,,,,,,,,,,,,,,0,,[11],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""平底盘"", ""image_references"": ""[] | ['图七四', '彩图139'] | ['彩图139']"", ""dimensions"": ""高6、口径25.8、底径11.2厘米"", ""height"": 6, ""location_unit"": null, ""excavation_location"": ""瑶山四号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质橙红胎黑皮陶"", ""ex_unit"": ""M4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M4:45"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""橙红胎黑皮"", ""vessel_combination"": null, ""shape_features"": ""宽沿，沿面弧凸，浅弧腹，平底，假圈足"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 25.8, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
34,task_20251202_024347_6890,3,,,M5:11,鼎,,,,,瑶山五号墓,瑶山,M5,,M5,夹砂红褐陶,,,砂,红褐色,,,侈口，斜唇，鱼鳍形鼎足，横断面呈扁圆形,,,,,,,,,,,,,,,,,,,,0,,[4],"{""artifact_code"": ""M5:11"", ""subtype"": ""鼎"", ""clay_type"": ""夹砂红褐陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": ""砂"", ""color"": ""红褐色"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""侈口，斜唇，鱼鳍形鼎足，横断面呈扁圆形"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""瑶山五号墓"", ""ex_region"": ""瑶山"", ""ex_unit"": ""M5"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图七八""]}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
35,task_20251202_024347_6890,3,,,M5:12,豆,,,,,瑶山五号墓,瑶山,M5,,M5,泥质灰胎黑皮陶,,,,灰胎黑皮,,,,,,,,,,,,,,彩绘,朱色彩绘,,,,,,,,0,,[4],"{""artifact_code"": ""M5:12"", ""subtype"": ""豆"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""彩绘"", ""decoration_type"": ""朱色彩绘"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""瑶山五号墓"", ""ex_region"": ""瑶山"", ""ex_unit"": ""M5"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图七八""]}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
36,task_20251202_024347_6890,3,,,M5:10,,,,,,瑶山五号墓,瑶山,M5,,M5,泥质陶,,,,黑胎，橙红色表皮,,,,,,,,,,,,,,,,,,,,,,,0,,[4],"{""artifact_code"": ""M5:10"", ""subtype"": null, ""clay_type"": ""泥质陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""黑胎，橙红色表皮"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""瑶山五号墓"", ""ex_region"": ""瑶山"", ""ex_unit"": ""M5"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": []}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
37,task_20251202_024347_6890,3,,,M6:17,豆,,,,,瑶山六号墓,瑶山,M6,,M6,泥质橙红陶,,,,橙红,,,浅腹，折壁,,,,,,,,,,,,,,,,,,,,0,,[5],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""瑶山"", ""subtype"": ""豆"", ""image_references"": ""[] | ['图八三']"", ""dimensions"": null, ""height"": null, ""location_unit"": null, ""excavation_location"": ""瑶山六号墓"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质橙红陶"", ""ex_unit"": ""M6"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""M6:17"", ""ex_layer"": null, ""function"": null, ""clay_fineness"": null, ""color"": ""橙红"", ""vessel_combination"": null, ""shape_features"": ""浅腹，折壁"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-01 19:11:52,2025-12-01 19:11:52
