ID,task_id,site_id,period_id,structure_id,文物编号,一级分类,二级分类,三级分类,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,玉料类型,玉料颜色,玉料质地,transparency,沁色/表面,器型单元,shape_description,整体形态,纹饰单元,纹饰主题,decoration_description,工艺单元,切割工艺,钻孔工艺,雕刻工艺,decoration_craft,production_technique,尺寸描述,量度信息,长度(cm),宽度(cm),厚度(cm),高度(cm),直径(cm),孔径(cm),重量(g),制作活动,制作者,制作年代,制作地点,excavation_activity,功能,使用方式,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
371,task_20251202_024347_4869,1,,,M17:15,琮筒类 (Cong/Tube),琮式管,,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄,沁蚀甚，有裂痕,,沁蚀甚，有裂痕,琮筒类 (Cong/Tube),,以四角展开雕琢三节简化的神人兽面纹,神人神兽纹饰单元,神人兽面纹,,以四角展开雕琢三节简化的神人兽面纹，每节一组弦纹，弦纹内仅刻划较粗的两道线条。无眼部。直槽仅是两侧进行斜向的切磨而成，以至于直槽中间呈圆弧状。每节神人兽面纹之间的分割是经过两次切磨而成的。对钻孔,切磨,对钻孔,刻划线条,雕琢神人兽面纹,,通高3.2厘米，上射径1.6~1.83、下射径1.62~1.8厘米，孔外径0.6、孔内径0.3厘米,"{""length"": null, ""width"": null, ""height"": 3.2, ""thickness"": null, ""diameter"": ""1.6~1.83"", ""hole_diameter"": ""0.6~0.3"", ""weight"": null}",,,,,,,,,,,,,礼仪用器,祭祀或礼仪活动,,,0,,[0],"{""artifact_code"": ""M17:15"", ""category_level1"": ""琮筒类 (Cong/Tube)"", ""category_level2"": ""琮式管"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": ""沁蚀甚，有裂痕"", ""dimensions"": ""通高3.2厘米，上射径1.6~1.83、下射径1.62~1.8厘米，孔外径0.6、孔内径0.3厘米"", ""measurements"": {""length"": null, ""width"": null, ""height"": 3.2, ""thickness"": null, ""diameter"": ""1.6~1.83"", ""hole_diameter"": ""0.6~0.3"", ""weight"": null}, ""craft_unit"": ""以四角展开雕琢三节简化的神人兽面纹，每节一组弦纹，弦纹内仅刻划较粗的两道线条。无眼部。直槽仅是两侧进行斜向的切磨而成，以至于直槽中间呈圆弧状。每节神人兽面纹之间的分割是经过两次切磨而成的。对钻孔"", ""cutting_technique"": ""切磨"", ""drilling_technique"": ""对钻孔"", ""carving_technique"": ""刻划线条"", ""decoration_craft"": ""雕琢神人兽面纹"", ""decoration_unit"": ""神人神兽纹饰单元"", ""decoration_theme"": ""神人兽面纹"", ""function"": ""礼仪用器"", ""usage"": ""祭祀或礼仪活动"", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""图一五五"", ""彩图717""], ""shape_unit"": ""琮筒类 (Cong/Tube)"", ""surface_condition"": ""沁蚀甚，有裂痕"", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""以四角展开雕琢三节简化的神人兽面纹""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:50
372,task_20251202_024347_4869,1,,,M17:21,琮筒类 (Cong/Tube),琮式管,,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄,沁蚀甚,,沁蚀甚,琮筒类 (Cong/Tube),,以四角展开雕琢两节简化的神人兽面纹,神人神兽纹饰单元,神人兽面纹,,以四角展开雕琢两节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条。单圈眼，无眼角。直槽为直接切磨。对钻孔,切磨,对钻孔,刻划线条,雕琢神人兽面纹,,通高2.1厘米，上射径2.48~2.67、下射径2.5~2.72厘米，孔外径1.3、孔内径1.1厘米,"{""length"": null, ""width"": null, ""height"": 2.1, ""thickness"": null, ""diameter"": ""2.48~2.72"", ""hole_diameter"": ""1.3~1.1"", ""weight"": null}",,,,,,,,,,,,,礼仪用器,祭祀或礼仪活动,,,0,,[0],"{""artifact_code"": ""M17:21"", ""category_level1"": ""琮筒类 (Cong/Tube)"", ""category_level2"": ""琮式管"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": ""沁蚀甚"", ""dimensions"": ""通高2.1厘米，上射径2.48~2.67、下射径2.5~2.72厘米，孔外径1.3、孔内径1.1厘米"", ""measurements"": {""length"": null, ""width"": null, ""height"": 2.1, ""thickness"": null, ""diameter"": ""2.48~2.72"", ""hole_diameter"": ""1.3~1.1"", ""weight"": null}, ""craft_unit"": ""以四角展开雕琢两节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条。单圈眼，无眼角。直槽为直接切磨。对钻孔"", ""cutting_technique"": ""切磨"", ""drilling_technique"": ""对钻孔"", ""carving_technique"": ""刻划线条"", ""decoration_craft"": ""雕琢神人兽面纹"", ""decoration_unit"": ""神人神兽纹饰单元"", ""decoration_theme"": ""神人兽面纹"", ""function"": ""礼仪用器"", ""usage"": ""祭祀或礼仪活动"", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""图一五五"", ""彩图718""], ""shape_unit"": ""琮筒类 (Cong/Tube)"", ""surface_condition"": ""沁蚀甚"", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""以四角展开雕琢两节简化的神人兽面纹""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:50
373,task_20251202_024347_4869,1,,,M17:25,琮筒类,玉琮,,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄，夹米黄色,透光斑,,,琮筒类,,以四角展开，直槽为两侧进行斜向的片切磨而成，延伸至射口部位，一端面留有线切割痕迹,神人兽面纹,简化的神人兽面纹,,切割与成型、钻孔技术、雕刻技法,片切磨,对钻孔,雕琢,,,通高3.15厘米，上射径2~2.16、下射径1.8~1.9厘米，孔外径约0.8、孔内径0.5厘米,"{""height"": 3.15, ""upper_diameter"": [2.0, 2.16], ""lower_diameter"": [1.8, 1.9], ""hole_outer_diameter"": 0.8, ""hole_inner_diameter"": 0.5}",,,,,,,,,,,,,礼仪用器,,,,0,,[0],"{""artifact_code"": ""M17:25"", ""category_level1"": ""琮筒类"", ""category_level2"": ""玉琮"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄，夹米黄色"", ""jade_quality"": ""透光斑"", ""dimensions"": ""通高3.15厘米，上射径2~2.16、下射径1.8~1.9厘米，孔外径约0.8、孔内径0.5厘米"", ""measurements"": {""height"": 3.15, ""upper_diameter"": [2.0, 2.16], ""lower_diameter"": [1.8, 1.9], ""hole_outer_diameter"": 0.8, ""hole_inner_diameter"": 0.5}, ""craft_unit"": ""切割与成型、钻孔技术、雕刻技法"", ""cutting_technique"": ""片切磨"", ""drilling_technique"": ""对钻孔"", ""carving_technique"": ""雕琢"", ""decoration_craft"": """", ""decoration_unit"": ""神人兽面纹"", ""decoration_theme"": ""简化的神人兽面纹"", ""function"": ""礼仪用器"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""图一五五"", ""彩图718""], ""shape_unit"": ""琮筒类"", ""surface_condition"": """", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""以四角展开，直槽为两侧进行斜向的片切磨而成，延伸至射口部位，一端面留有线切割痕迹""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
374,task_20251202_024347_4869,1,,,M17:29,琮筒类,玉琮,,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄，夹米黄色,透光斑,,,琮筒类,,以四角展开雕琢四节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条，较为平直,神人兽面纹,简化的神人兽面纹，重圈眼，有眼角,,雕刻技法、钻孔技术,,对钻孔,雕琢,,,通高4.6厘米，射径1.2~1.24厘米，孔外径约0.7、孔内径约0.5厘米,"{""height"": 4.6, ""diameter"": [1.2, 1.24], ""hole_outer_diameter"": 0.7, ""hole_inner_diameter"": 0.5}",,,,,,,,,,,,,礼仪用器,,,,0,,[0],"{""artifact_code"": ""M17:29"", ""category_level1"": ""琮筒类"", ""category_level2"": ""玉琮"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄，夹米黄色"", ""jade_quality"": ""透光斑"", ""dimensions"": ""通高4.6厘米，射径1.2~1.24厘米，孔外径约0.7、孔内径约0.5厘米"", ""measurements"": {""height"": 4.6, ""diameter"": [1.2, 1.24], ""hole_outer_diameter"": 0.7, ""hole_inner_diameter"": 0.5}, ""craft_unit"": ""雕刻技法、钻孔技术"", ""cutting_technique"": """", ""drilling_technique"": ""对钻孔"", ""carving_technique"": ""雕琢"", ""decoration_craft"": """", ""decoration_unit"": ""神人兽面纹"", ""decoration_theme"": ""简化的神人兽面纹，重圈眼，有眼角"", ""function"": ""礼仪用器"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""图一五五"", ""彩图720""], ""shape_unit"": ""琮筒类"", ""surface_condition"": """", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""以四角展开雕琢四节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条，较为平直""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
375,task_20251202_024347_4869,1,,,M17:33,佩饰类,缝缀玉片,半瓣形饰,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄，偏浅蓝色,光泽感好,,,佩饰类,,呈盾形，正面弧凸，背面平整，并钻有横向的隧孔 | 舌形，一端圆弧，一端平直，背面靠平直一端有一对小孔,,,,背面靠平直一端有一对小孔,片切割,隧孔,,,,长2.2~2.25、厚0.55~0.6厘米,"{'length': [2.2, 2.25], 'thickness': [0.55, 0.6]} | 长2.2厘米，宽1.5厘米",2.2,1.5,,,,,,,,,,,服饰装饰,缝缀于织物上,,,0,,[0],"{""weight"": null, ""measurements"": ""{'length': [2.2, 2.25], 'thickness': [0.55, 0.6]} | 长2.2厘米，宽1.5厘米"", ""decoration_craft"": """", ""production_location"": """", ""width"": 1.5, ""image_references"": ""['图一五四', '彩图721', '彩图722'] | ['图五八：6']"", ""category_level1"": ""佩饰类"", ""shape_unit"": ""佩饰类"", ""dimensions"": ""长2.2~2.25、厚0.55~0.6厘米"", ""cutting_technique"": ""片切割"", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M17"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": """", ""craft_unit"": ""背面靠平直一端有一对小孔"", ""excavation_activity"": """", ""artifact_code"": ""M17:33"", ""ex_layer"": """", ""function"": ""服饰装饰"", ""jade_color"": ""南瓜黄，偏浅蓝色"", ""category_level3"": ""半瓣形饰"", ""jade_quality"": ""光泽感好"", ""diameter"": null, ""decoration_unit"": """", ""production_period"": """", ""length"": 2.2, ""production_activity"": """", ""maker"": """", ""overall_description"": ""呈盾形，正面弧凸，背面平整，并钻有横向的隧孔 | 舌形，一端圆弧，一端平直，背面靠平直一端有一对小孔"", ""category_level2"": ""缝缀玉片"", ""drilling_technique"": ""隧孔"", ""usage"": ""缝缀于织物上"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
376,task_20251202_024347_4869,1,,,M17:34,佩饰类,缝缀玉片,盾形,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄,光泽感好,,,佩饰类,,呈盾形，正面弧凸，背面平整，并钻有横向的隧孔,,,,钻孔技术、切割与成型,片切割,隧孔,,,,长2.2、厚0.4~0.5厘米,"{""length"": 2.2, ""thickness"": [0.4, 0.5]}",,,,,,,,,,,,,服饰装饰,缝缀于织物上,,,0,,[0],"{""artifact_code"": ""M17:34"", ""category_level1"": ""佩饰类"", ""category_level2"": ""缝缀玉片"", ""category_level3"": ""盾形"", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": ""光泽感好"", ""dimensions"": ""长2.2、厚0.4~0.5厘米"", ""measurements"": {""length"": 2.2, ""thickness"": [0.4, 0.5]}, ""craft_unit"": ""钻孔技术、切割与成型"", ""cutting_technique"": ""片切割"", ""drilling_technique"": ""隧孔"", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""服饰装饰"", ""usage"": ""缝缀于织物上"", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""彩图723"", ""彩图724""], ""shape_unit"": ""佩饰类"", ""surface_condition"": """", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""呈盾形，正面弧凸，背面平整，并钻有横向的隧孔""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
377,task_20251202_024347_4869,1,,,M17:35,佩饰类,缝缀玉片,椭圆形,反山十二号墓,反山,M17,,M17,透闪石软玉,南瓜黄,,,,佩饰类,,呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔,,,,钻孔技术,,隧孔,,,,长2~2.1、宽1.1、厚约0.65厘米,"{""length"": [2.0, 2.1], ""width"": 1.1, ""thickness"": 0.65}",,,,,,,,,,,,,服饰装饰,缝缀于织物上,,,0,,[0],"{""artifact_code"": ""M17:35"", ""category_level1"": ""佩饰类"", ""category_level2"": ""缝缀玉片"", ""category_level3"": ""椭圆形"", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""南瓜黄"", ""jade_quality"": """", ""dimensions"": ""长2~2.1、宽1.1、厚约0.65厘米"", ""measurements"": {""length"": [2.0, 2.1], ""width"": 1.1, ""thickness"": 0.65}, ""craft_unit"": ""钻孔技术"", ""cutting_technique"": """", ""drilling_technique"": ""隧孔"", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""服饰装饰"", ""usage"": ""缝缀于织物上"", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""彩图725"", ""彩图726""], ""shape_unit"": ""佩饰类"", ""surface_condition"": """", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
378,task_20251202_024347_4869,1,,,M17:36,佩饰类,缝缀玉片,半瓣形饰,反山十二号墓,反山,M17,,M17,透闪石软玉,黄褐色,,,,佩饰类,,呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔 | 椭圆形，背面正中有一对小孔,,,,背面正中有一对小孔,,隧孔,,,,长1.7~1.8、宽1.1~1.2、厚0.5厘米,"{'length': [1.7, 1.8], 'width': [1.1, 1.2], 'thickness': 0.5} | 长1.8厘米，宽1.1厘米",1.8,1.1,,,,,,,,,,,服饰装饰,缝缀于织物上,,,0,,[0],"{""weight"": null, ""measurements"": ""{'length': [1.7, 1.8], 'width': [1.1, 1.2], 'thickness': 0.5} | 长1.8厘米，宽1.1厘米"", ""decoration_craft"": """", ""production_location"": """", ""width"": 1.1, ""image_references"": ""['图一五四', '彩图727', '彩图728'] | ['图五八：4']"", ""category_level1"": ""佩饰类"", ""shape_unit"": ""佩饰类"", ""dimensions"": ""长1.7~1.8、宽1.1~1.2、厚0.5厘米"", ""cutting_technique"": """", ""location_unit"": """", ""height"": null, ""carving_technique"": """", ""excavation_location"": ""反山十二号墓"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M17"", ""jade_type"": ""透闪石软玉"", ""surface_condition"": """", ""craft_unit"": ""背面正中有一对小孔"", ""excavation_activity"": """", ""artifact_code"": ""M17:36"", ""ex_layer"": """", ""function"": ""服饰装饰"", ""jade_color"": ""黄褐色"", ""category_level3"": ""半瓣形饰"", ""jade_quality"": """", ""diameter"": null, ""decoration_unit"": """", ""production_period"": """", ""length"": 1.8, ""production_activity"": """", ""maker"": """", ""overall_description"": ""呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔 | 椭圆形，背面正中有一对小孔"", ""category_level2"": ""缝缀玉片"", ""drilling_technique"": ""隧孔"", ""usage"": ""缝缀于织物上"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
379,task_20251202_024347_4869,1,,,M17:50,佩饰类,缝缀玉片,椭圆形,反山十二号墓,反山,M17,,M17,透闪石软玉,黄褐色,,,,佩饰类,,呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔,,,,钻孔技术,,隧孔,,,,长1.8~2、宽1.3、厚0.45~0.7厘米,"{""length"": [1.8, 2.0], ""width"": 1.3, ""thickness"": [0.45, 0.7]}",,,,,,,,,,,,,服饰装饰,缝缀于织物上,,,0,,[0],"{""artifact_code"": ""M17:50"", ""category_level1"": ""佩饰类"", ""category_level2"": ""缝缀玉片"", ""category_level3"": ""椭圆形"", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""黄褐色"", ""jade_quality"": """", ""dimensions"": ""长1.8~2、宽1.3、厚0.45~0.7厘米"", ""measurements"": {""length"": [1.8, 2.0], ""width"": 1.3, ""thickness"": [0.45, 0.7]}, ""craft_unit"": ""钻孔技术"", ""cutting_technique"": """", ""drilling_technique"": ""隧孔"", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""服饰装饰"", ""usage"": ""缝缀于织物上"", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五四"", ""彩图729"", ""彩图730""], ""shape_unit"": ""佩饰类"", ""surface_condition"": """", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
380,task_20251202_024347_4869,1,,,M17:4,佩饰类,卯孔端饰,,反山十二号墓,反山,M17,,M17,透闪石软玉,灰绿色,表面略沁蚀,,略沁蚀,佩饰类,,端面大且弧凸，外壁内凹，且留有横向的擦痕,,,,钻孔技术,,卯孔,,,,高3.44、端面直径3.14~3.3、卯孔面直径2.13~2.2厘米，卯孔外径约0.9、深1.6厘米,"{""height"": 3.44, ""end_diameter"": [3.14, 3.3], ""hole_face_diameter"": [2.13, 2.2], ""hole_outer_diameter"": 0.9, ""hole_depth"": 1.6}",,,,,,,,,,,,,端饰,,,,0,,[0],"{""artifact_code"": ""M17:4"", ""category_level1"": ""佩饰类"", ""category_level2"": ""卯孔端饰"", ""category_level3"": """", ""jade_type"": ""透闪石软玉"", ""jade_color"": ""灰绿色"", ""jade_quality"": ""表面略沁蚀"", ""dimensions"": ""高3.44、端面直径3.14~3.3、卯孔面直径2.13~2.2厘米，卯孔外径约0.9、深1.6厘米"", ""measurements"": {""height"": 3.44, ""end_diameter"": [3.14, 3.3], ""hole_face_diameter"": [2.13, 2.2], ""hole_outer_diameter"": 0.9, ""hole_depth"": 1.6}, ""craft_unit"": ""钻孔技术"", ""cutting_technique"": """", ""drilling_technique"": ""卯孔"", ""carving_technique"": """", ""decoration_craft"": """", ""decoration_unit"": """", ""decoration_theme"": """", ""function"": ""端饰"", ""usage"": """", ""excavation_location"": ""反山十二号墓"", ""ex_region"": ""反山"", ""ex_unit"": ""M17"", ""ex_layer"": """", ""location_unit"": """", ""image_references"": [""图一五九"", ""彩图731""], ""shape_unit"": ""佩饰类"", ""surface_condition"": ""略沁蚀"", ""production_activity"": """", ""maker"": """", ""production_period"": """", ""production_location"": """", ""excavation_activity"": """", ""overall_description"": ""端面大且弧凸，外壁内凹，且留有横向的擦痕""}",{},0.8,2025-12-01 20:55:09,2025-12-02 01:08:51
